SkillID	SkillLevel	OpenLevel
19344	4	28
19344	5	32
19344	6	36
19344	7	40
19344	8	44
19344	9	51
19344	10	59
19737	1	1
19737	2	15
19737	3	16
19737	4	17
19737	5	18
19737	6	20
19737	7	22
19737	8	24
19737	9	28
19737	10	30
19737	11	33
19737	12	35
19737	13	38
19737	14	41
19737	15	43
19737	16	46
19737	17	49
19737	18	52
19737	19	55
19737	20	58
19737	21	61
19737	22	63
19737	23	66
19737	24	68
19737	25	70
19737	26	72
19737	27	75
19737	28	78
19737	29	81
19737	30	83
19737	31	85
19818	1	15
19818	2	15
19818	3	16
19818	4	18
19818	5	20
19818	6	22
19818	7	24
19818	8	27
19818	9	31
19818	10	36
19818	11	39
19818	12	42
19818	13	45
19818	14	48
19818	15	51
19818	16	53
19818	17	55
19818	18	57
19818	19	59
19818	20	61
19818	21	63
19818	22	65
19827	1	22
19827	2	23
19827	3	26
19827	4	29
19827	5	33
19827	6	36
19827	7	39
19827	8	42
19827	9	45
19827	10	50
19827	11	54
19827	12	57
19827	13	60
19827	14	63
19827	15	66
19827	16	69
19827	17	71
19827	18	74
19827	19	76
19827	20	79
19827	21	81
19827	22	84
19827	23	86
19827	24	87
19827	25	88
19827	26	89
19827	27	90
19827	28	93
19827	29	95
19827	30	96
19827	31	97
19827	32	98
19828	1	18
19828	2	19
19828	3	21
19828	4	25
19828	5	28
19828	6	32
19828	7	35
19828	8	38
19828	9	41
19828	10	47
19984	1	34
19989	1	95
20012	1	95
20049	1	19
20053	1	15
20053	2	17
20053	3	19
20053	4	23
20053	5	26
20053	6	29
20053	7	34
20053	8	37
20053	9	44
20053	10	50
20053	11	53
20053	12	56
20053	13	59
20053	14	62
20053	15	65
20065	1	77
20082	1	26
20082	2	27
20082	3	31
20082	4	34
20082	5	40
20082	6	44
20082	7	48
20082	8	52
20082	9	56
20082	10	60
20082	11	67
20082	12	72
20082	13	75
20082	14	78
20082	15	82
20083	1	44
20083	2	46
20083	3	49
20083	4	53
20083	5	59
20083	6	64
20083	7	67
20083	8	70
20083	9	73
20083	10	76
20083	11	79
20083	12	82
20083	13	84
20083	14	86
20083	15	88
20084	1	52
20084	2	54
20084	3	57
20084	4	61
20084	5	64
20084	6	68
20084	7	71
20084	8	74
20084	9	77
20084	10	80
20084	11	83
20084	12	85
20084	13	87
20084	14	89
20084	15	90
20245	1	27
20245	2	29
20245	3	31
20245	4	33
20259	1	30
20259	2	32
20259	3	37
20259	4	40
20259	5	43
20259	6	47
20259	7	51
20259	8	55
20259	9	58
20259	10	62
20259	11	65
20259	12	69
20259	13	73
20259	14	77
20259	15	80
20281	1	40
20285	1	44
20569	1	95
20619	1	95
20628	1	95
20649	1	95
20652	1	95
20655	1	95
20658	1	95
20663	1	95
20666	1	95
20670	1	95
20672	1	95
20675	1	95
20715	1	26
20715	2	27
20715	3	31
20715	4	34
20715	5	40
20715	6	44
20715	7	48
20715	8	52
20715	9	56
20715	10	60
20715	11	67
20715	12	72
20715	13	75
20715	14	78
20715	15	82
20732	1	20
20732	2	21
20732	3	25
20732	4	30
20754	1	20
20754	2	21
20754	3	25
20754	4	30
20803	1	15
20803	2	19
20803	3	21
20803	4	23
20803	5	25
20803	6	27
20803	7	29
20803	8	31
20803	9	33
20803	10	35
20803	11	37
20803	12	39
20803	13	41
20803	14	43
20803	15	45
20803	16	47
20803	17	49
20803	18	54
20803	19	61
20803	20	68
20803	21	78
20803	22	88
20804	1	52
20804	2	54
20804	3	57
20804	4	61
20804	5	64
20804	6	68
20804	7	71
20804	8	74
20804	9	77
20804	10	80
20804	11	83
20804	12	85
20804	13	87
20804	14	89
20804	15	90
21024	1	25
21287	1	52
21287	2	64
21287	3	72
21287	4	80
21287	5	88
21820	1	18
21820	2	20
21820	3	24
21820	4	26
21820	5	28
21820	6	30
21820	7	32
21820	8	34
21820	9	36
21820	10	38
21820	11	40
21820	12	43
21820	13	47
21820	14	51
21820	15	55
21820	16	59
21820	17	63
21820	18	67
21820	19	71
21820	20	75
21820	21	79
21820	22	83
21820	23	87
22143	1	1
22143	2	15
22143	3	16
22143	4	17
22143	5	18
22143	6	20
22143	7	22
22143	8	24
22143	9	28
22143	10	30
22143	11	33
22143	12	35
22143	13	38
22143	14	41
22143	15	43
22143	16	46
22143	17	49
22143	18	52
22143	19	55
22143	20	58
22143	21	61
22143	22	63
22143	23	66
22143	24	68
22143	25	70
22143	26	72
22143	27	75
22143	28	78
22143	29	81
22143	30	83
22143	31	85
22144	1	14
22144	2	15
22144	3	16
22144	4	18
22144	5	20
22144	6	22
22144	7	24
22144	8	27
22144	9	31
22144	10	36
22144	11	39
22144	12	42
22144	13	45
22144	14	48
22144	15	51
22144	16	53
22144	17	55
22144	18	57
22144	19	59
22144	20	61
22144	21	63
22144	22	65
22150	1	17
22150	2	21
22150	3	25
22150	4	30
22274	1	15
22320	1	30
22320	2	32
22320	3	37
22320	4	40
22320	5	43
22320	6	47
22320	7	51
22320	8	55
22320	9	58
22320	10	62
22320	11	65
22320	12	69
22320	13	73
22320	14	77
22320	15	80
22321	1	34
22321	2	35
22321	3	36
22321	4	37
22321	5	39
22321	6	42
22321	7	46
22321	8	50
22321	9	54
22321	10	58
22321	11	62
22321	12	66
22321	13	70
22321	14	74
22321	15	78
22321	16	82
22321	17	86
22321	18	90
22327	1	22
22327	2	23
22327	3	26
22327	4	27
22327	5	29
22327	6	31
22327	7	32
22327	8	33
22327	9	34
22327	10	37
22327	11	39
22327	12	40
22327	13	41
22327	14	43
22327	15	44
22327	16	45
22327	17	47
22327	18	48
22327	19	49
22327	20	50
22327	21	51
22327	22	52
22327	23	53
22327	24	56
22327	25	57
22327	26	59
22327	27	60
22327	28	61
22327	29	62
22327	30	63
22327	31	64
22327	32	65
22344	1	26
22358	1	40
22358	2	42
22358	3	45
22358	4	49
22358	5	54
22358	6	60
22358	7	70
22358	8	80
22360	1	44
22361	1	18
22361	2	19
22361	3	21
22361	4	25
22361	5	28
22361	6	32
22361	7	35
22361	8	38
22361	9	41
22361	10	47
22417	1	52
22460	1	19
22460	2	21
22460	3	22
22460	4	23
22460	5	24
22460	6	25
22460	7	26
22460	8	27
22460	9	28
22460	10	29
22460	11	30
22460	12	32
22460	13	34
22460	14	36
22460	15	38
22460	16	40
22460	17	42
22460	18	44
22460	19	46
22460	20	48
22460	21	50
22460	22	52
22460	23	54
22460	24	56
22460	25	58
22460	26	60
22613	1	14
22613	2	15
22613	3	16
22613	4	18
22613	5	20
22613	6	22
22613	7	24
22613	8	27
22613	9	31
22613	10	36
22613	11	39
22613	12	42
22613	13	45
22613	14	48
22613	15	51
22613	16	53
22613	17	55
22613	18	57
22613	19	59
22613	20	61
22613	21	63
22613	22	65
22614	1	48
22616	1	48
22635	1	22
22635	2	23
22635	3	26
22635	4	27
22635	5	29
22635	6	31
22635	7	32
22635	8	33
22635	9	34
22635	10	37
22635	11	39
22635	12	40
22635	13	41
22635	14	43
22635	15	44
22635	16	45
22635	17	47
22635	18	48
22635	19	49
22635	20	50
22635	21	51
22635	22	52
22635	23	53
22635	24	56
22635	25	57
22635	26	59
22635	27	60
22635	28	61
22635	29	62
22635	30	63
22635	31	64
22635	32	65
22647	1	40
22647	2	42
22647	3	45
22647	4	49
22647	5	54
22647	6	60
22647	7	70
22647	8	80
23039	1	100
23946	1	22
23946	2	26
23946	3	22
23946	4	35
23946	5	38
23946	6	41
23946	7	44
23946	8	47
23946	9	50
23946	10	53
23946	11	57
23946	12	61
23946	13	65
23946	14	69
23946	15	73
23946	16	77
23946	17	81
23946	18	85
23946	19	89
23947	1	14
23947	2	16
23947	3	17
23947	4	21
23947	5	25
23947	6	29
23947	7	33
23947	8	37
23947	9	41
23947	10	45
23947	11	49
23947	12	53
23947	13	57
23947	14	60
23947	15	63
23947	16	67
23947	17	70
23947	18	73
23947	19	76
23947	20	79
23947	21	82
23947	22	85
23947	23	88
23947	24	90
24369	1	1
24369	2	15
24369	3	16
24369	4	17
24369	5	18
24369	6	20
24369	7	22
24369	8	24
24369	9	26
24369	10	28
24369	11	30
24369	12	32
24369	13	34
24369	14	36
24369	15	38
24369	16	40
24369	17	42
24371	1	6
24371	2	15
24371	3	16
24371	4	18
24371	5	19
24371	6	21
24371	7	23
24371	8	25
24371	9	27
24371	10	28
24371	11	30
24371	12	32
24371	13	34
24371	14	37
24371	15	40
24371	16	42
24371	17	45
24371	18	47
24372	1	9
24372	2	15
24372	3	17
24372	4	19
24372	5	20
24372	6	22
24372	7	24
24372	8	26
24372	9	27
24372	10	29
24372	11	31
24372	12	33
24372	13	35
24372	14	36
24372	15	39
24372	16	43
24372	17	46
24372	18	50
24372	19	54
24373	1	13
24373	2	16
24373	3	18
24373	4	21
24373	5	25
24374	1	15
24375	1	20
24376	1	20
24377	1	20
24378	1	26
24379	1	26
24379	2	29
24379	3	31
24379	4	33
24379	5	35
24379	6	37
24379	7	39
24379	8	41
24379	9	43
24379	10	45
24379	11	47
24379	12	49
24379	13	51
24379	14	53
24379	15	55
24379	16	80
24379	17	82
24379	18	83
24380	1	26
24382	1	80
24383	1	12
24385	1	83
24431	1	20
24431	2	21
24431	3	23
24431	4	25
24431	5	27
24431	6	29
24431	7	31
24431	8	33
24491	1	20
24890	1	22
24890	2	26
24890	3	32
24890	4	35
24890	5	38
24890	6	41
24890	7	44
24890	8	47
24890	9	50
24890	10	53
24890	11	57
24890	12	61
24890	13	65
24890	14	69
24890	15	73
24890	16	77
24890	17	81
24890	18	85
24890	19	89
24897	1	34
24897	2	35
24897	3	36
24897	4	37
24897	5	38
24897	6	41
24897	7	44
24897	8	47
24897	9	50
24897	10	53
24897	11	57
24897	12	61
24897	13	65
24897	14	69
24897	15	73
24897	16	77
24897	17	81
24897	18	85
24897	19	89
25142	1	23
27033	1	14
27033	2	20
27033	3	28
27033	4	33
27033	5	38
27033	6	43
27033	7	48
27033	8	53
27033	9	58
27033	10	63
27033	11	68
27033	12	73
27033	13	78
27033	14	83
27033	15	88
27034	1	14
27034	2	20
27034	3	28
27034	4	33
27034	5	38
27034	6	43
27034	7	48
27034	8	53
27034	9	58
27034	10	63
27034	11	68
27034	12	73
27034	13	78
27034	14	83
27034	15	88
27528	1	20
27528	2	21
27528	3	25
27528	4	28
27528	5	34
27528	6	39
27528	7	43
27528	8	47
27528	9	51
27528	10	55
27528	11	57
27528	12	59
27528	13	61
27528	14	67
27528	15	72
27536	1	19
27536	2	20
27536	3	22
27536	4	27
27536	5	28
27536	6	31
27536	7	34
27536	8	37
27536	9	41
27536	10	45
27536	11	50
27536	12	55
27536	13	60
27536	14	69
27536	15	80
27551	1	1
27551	2	15
27551	3	16
27551	4	18
27551	5	20
27551	6	22
27551	7	25
27551	8	28
27551	9	31
27551	10	33
27551	11	35
27551	12	38
27551	13	40
27551	14	42
27551	15	44
27551	16	47
27551	17	49
27551	18	52
27551	19	54
27551	20	56
27551	21	59
27551	22	63
27551	23	65
27551	24	67
27551	25	70
27551	26	73
27551	27	75
27551	28	77
27551	29	79
27551	30	81
27551	31	83
27551	32	87
27554	1	14
27554	2	15
27554	3	19
27554	4	23
27554	5	29
27554	6	36
27554	7	43
27554	8	61
27554	9	69
27554	10	82
27556	1	16
27556	2	17
27556	3	20
27556	4	23
27556	5	27
27556	6	32
27556	7	40
27556	8	50
27556	9	62
27556	10	71
27578	1	29
27582	1	37
27582	2	38
27582	3	42
27582	4	45
27582	5	51
27582	6	57
27582	7	60
27582	8	64
27582	9	68
27582	10	72
27582	11	74
27582	12	76
27582	13	78
27582	14	84
27582	15	89
27621	1	14
27621	2	15
27621	3	17
27621	4	18
27621	5	19
27621	6	21
27621	7	26
27621	8	31
27621	9	35
27621	10	39
27621	11	43
27621	12	47
27621	13	51
27621	14	55
27621	15	62
27623	1	19
27623	2	20
27623	3	21
27623	4	26
27623	5	30
27623	6	33
27623	7	45
27623	8	53
27623	9	65
27623	10	74
27623	11	88
27623	12	93
27630	1	23
27630	2	24
27630	3	32
27630	4	36
27630	5	48
27630	6	53
27630	7	61
27630	8	75
27632	1	14
27632	2	16
27632	3	19
27632	4	24
27632	5	29
27632	6	37
27632	7	44
27632	8	56
27632	9	70
27632	10	78
27634	1	34
27635	1	21
27635	2	22
27635	3	23
27635	4	24
27635	5	25
27635	6	26
27635	7	27
27635	8	28
27635	9	30
27635	10	32
27635	11	34
27635	12	36
27635	13	38
27635	14	40
27635	15	42
27635	16	44
27635	17	46
27635	18	48
27635	19	50
27635	20	52
27635	21	54
27635	22	56
27635	23	58
27635	24	60
27635	25	62
27635	26	66
27635	27	70
27635	28	77
27635	29	82
27635	30	85
27635	31	87
27637	1	21
27637	2	22
27637	3	23
27637	4	24
27637	5	25
27637	6	26
27637	7	27
27637	8	28
27637	9	29
27637	10	31
27637	11	33
27637	12	35
27637	13	37
27637	14	39
27637	15	41
27637	16	43
27637	17	45
27637	18	47
27637	19	49
27637	20	51
27637	21	55
27637	22	59
27637	23	63
27637	24	68
27637	25	71
27637	26	75
27637	27	79
27637	28	83
27637	29	86
27637	30	88
27637	31	91
27642	1	18
27650	1	25
27652	1	27
27652	2	30
27652	3	34
27652	4	38
27652	5	44
27652	6	52
27652	7	58
27652	8	73
27652	9	84
27652	10	92
27667	1	30
27669	1	31
27669	2	32
27669	3	33
27669	4	36
27669	5	41
27669	6	46
27669	7	54
27669	8	65
27669	9	74
27669	10	90
27674	1	45
27675	1	40
27897	1	55
28345	1	20
28345	2	21
28345	3	25
28345	4	28
28345	5	34
28345	6	39
28345	7	43
28345	8	47
28345	9	51
28345	10	55
28345	11	57
28345	12	59
28345	13	61
28345	14	67
28345	15	72
28486	1	21
28486	2	22
28486	3	23
28486	4	24
28486	5	25
28486	6	26
28486	7	27
28486	8	28
28486	9	30
28486	10	32
28486	11	34
28486	12	36
28486	13	38
28486	14	40
28486	15	42
28486	16	44
28486	17	46
28486	18	48
28486	19	50
28486	20	52
28486	21	54
28486	22	56
28486	23	58
28486	24	60
28486	25	62
28486	26	66
28486	27	70
28486	28	77
28486	29	82
28486	30	85
28486	31	87
28620	1	38
28620	2	39
28620	3	46
28620	4	49
28620	5	53
28620	6	58
28620	7	64
28620	8	76
28620	9	81
28620	10	86
28647	1	19
28647	2	20
28647	3	22
28647	4	27
28647	5	28
28647	6	31
28647	7	34
28647	8	37
28647	9	41
28647	10	45
28647	11	50
28647	12	55
28647	13	60
28647	14	69
28647	15	80
29500	1	1
29500	2	15
29500	3	16
29500	4	18
29500	5	20
29500	6	22
29500	7	25
29500	8	28
29500	9	31
29500	10	33
29500	11	35
29500	12	38
29500	13	40
29500	14	42
29500	15	44
29500	16	47
29500	17	49
29500	18	52
29500	19	54
29500	20	56
29500	21	59
29500	22	63
29500	23	65
29500	24	67
29500	25	70
29500	26	73
29500	27	75
29500	28	77
29500	29	79
29500	30	81
29500	31	83
29500	32	87
29966	1	21
29966	2	22
29966	3	23
29966	4	24
29966	5	25
29966	6	26
29966	7	27
29966	8	28
29966	9	29
29966	10	31
29966	11	33
29966	12	35
29966	13	37
29966	14	39
29966	15	41
29966	16	43
29966	17	45
29966	18	47
29966	19	49
29966	20	51
29966	21	55
29966	22	59
29966	23	63
29966	24	68
29966	25	71
29966	26	75
29966	27	79
29966	28	83
29966	29	86
29966	30	88
29966	31	91
32132	1	1
32132	2	15
32132	3	18
32132	4	20
32132	5	21
32132	6	23
32132	7	25
32132	8	27
32132	9	29
32132	10	31
32132	11	33
32132	12	35
32132	13	37
32132	14	39
32132	15	41
32132	16	43
32132	17	45
32132	18	47
32132	19	49
32132	20	53
32132	21	57
32132	22	60
32132	23	62
32132	24	64
32132	25	67
32132	26	69
32132	27	72
32132	28	74
32132	29	76
32132	30	80
32133	1	5
32133	2	16
32133	3	20
32133	4	24
32133	5	27
32133	6	29
32133	7	31
32133	8	34
32133	9	36
32133	10	38
32133	11	40
32133	12	42
32133	13	44
32133	14	46
32133	15	48
32133	16	50
32133	17	53
32133	18	55
32133	19	57
32133	20	59
32133	21	61
32133	22	63
32133	23	66
32133	24	68
32133	25	70
32134	1	10
32134	2	18
32134	3	21
32134	4	28
32134	5	37
32135	1	15
32135	2	19
32135	3	24
32135	4	30
32135	5	39
32135	6	45
32135	7	51
32135	8	61
32135	9	71
32135	10	78
32135	11	82
32135	12	86
32135	13	91
32135	14	97
32140	1	22
32142	1	25
32144	1	19
32144	2	21
32144	3	26
32144	4	32
32144	5	36
32144	6	42
32144	7	45
32144	8	48
32144	9	51
32144	10	54
32144	11	58
32144	12	63
32144	13	69
32144	14	72
32144	15	75
32144	16	78
32144	17	82
32145	1	15
32145	2	19
32145	3	25
32145	4	31
32145	5	41
32145	6	49
32145	7	54
32145	8	64
32145	9	73
32145	10	79
32145	11	85
32145	12	90
32146	1	8
32146	2	17
32146	3	20
32146	4	22
32146	5	26
32146	6	28
32146	7	30
32146	8	32
32146	9	34
32146	10	36
32146	11	38
32146	12	40
32146	13	42
32146	14	44
32146	15	46
32146	16	47
32146	17	49
32146	18	52
32146	19	55
32146	20	56
32146	21	58
32146	22	60
32146	23	62
32146	24	65
32146	25	68
32146	26	70
32146	27	73
32147	1	60
32148	1	35
32174	1	13
32174	2	17
32174	3	30
32174	4	38
32174	5	52
32174	6	59
32419	1	20
32419	2	24
32419	3	33
32419	4	41
32601	1	17
32601	2	19
32601	3	22
32601	4	27
32601	5	33
32601	6	35
32601	7	40
32601	8	43
32601	9	46
32601	10	50
32601	11	54
32601	12	57
32601	13	62
32601	14	65
32601	15	69
32601	16	71
32601	17	74
32601	18	77
32601	19	79
32601	20	81
32601	21	84
32601	22	86
32601	23	89
32601	24	91
32601	25	94
