RoleType	Type	ShowID	CanUseInCreate	RewardsPrice	CoinPrice	Discount	DisStartTime	DisEndTime	ColorID0	ColorID1	ColorID2	ColorID3	ColorID4	ColorID5	ColorID6	ColorID7	ColorID8	ColorID9	ColorID10	ColorID11	ColorID12	ColorID13	ColorID14	ColorID15	ColorID16	ColorID17	ColorID18	ColorID19	ColorID20	ColorID21	ColorID22	ColorID23	ColorID24	ColorID25	ColorID26	ColorID27	ColorID28	ColorID29	ColorID30
5	9	35	0	0	3800	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	36	0	0	3800	50	1513036800	1513123200	0	1	5	6	7	9	10																								
5	9	37	0	0	3800	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	38	0	0	3800	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	39	0	0	3800	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	40	0	0	3800	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	41	0	0	3800	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	42	0	0	3800	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	43	0	0	3800	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	44	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	45	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	46	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	47	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	48	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	49	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	50	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9																								
5	9	51	0	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	52	0	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	53	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	54	0	0	3800	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	55	0	0	3800	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	56	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9																								
5	9	57	0	0	3800	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	58	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9																								
5	9	59	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	60	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	61	0	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	62	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	63	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	64	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	65	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	66	0	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	67	0	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	68	0	0	500	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	69	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	70	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9																								
5	9	71	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9																								
5	9	72	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	73	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	74	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	75	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	76	0	0	3800	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	77	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	78	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	9	10																							
5	9	79	0	0	3800	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
5	9	80	0	0	1000	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
5	9	81	0	0	3800	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
5	9	82	0	0	1000	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
5	9	83	0	0	3800	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
5	9	84	0	0	3800	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
5	9	85	0	0	3800	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
5	9	86	0	0	3800	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
5	9	87	0	0	3800	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
5	9	88	0	0	1000	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
5	9	89	0	0	3800	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
5	9	90	0	0	3800	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
5	9	91	0	0	3800	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
5	9	92	0	0	2000	50	1513036800	1513123200	0																														
5	9	93	0	0	2000	50	1513036800	1513123200	0																														
5	9	94	0	0	2000	50	1513036800	1513123200	0																														
5	9	95	0	0	2000	50	1513036800	1513123200	0																														
5	9	96	0	0	2000	50	1513036800	1513123200	0																														
5	9	97	0	0	2000	50	1513036800	1513123200	0																														
5	9	98	0	0	2000	50	1513036800	1513123200	0																														
5	9	99	0	0	2000	50	1513036800	1513123200	0																														
5	9	100	0	0	2000	50	1513036800	1513123200	0																														
5	9	101	0	0	2000	50	1513036800	1513123200	0																														
5	9	102	0	0	2000	50	1513036800	1513123200	0																														
5	9	103	0	0	2000	50	1513036800	1513123200	0																														
5	9	104	0	0	2000	50	1513036800	1513123200	0																														
5	9	105	0	0	3800	50	1513036800	1513123200	0																														
5	9	106	0	0	3800	50	1513036800	1513123200	0																														
5	9	107	0	0	3800	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9	10																				
5	9	108	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9	10																				
5	9	109	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9	10																				
5	9	110	0	0	2000	50	1513036800	1513123200	0																														
5	9	111	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9	10																				
5	9	112	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9	10																				
5	9	113	0	0	1000	50	1513036800	1513123200	0	1	2	4	5	6	7	8	9	10																					
5	9	114	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9	10																				
5	9	115	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9																					
5	9	116	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9	10																				
5	9	117	0	0	3800	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9																					
5	9	118	0	0	3800	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9																					
5	9	119	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9																					
5	9	120	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9																					
5	9	121	0	0	3800	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9	10																				
5	9	122	0	0	1000	50	1513036800	1513123200	0	1	4	5	6	8																									
5	9	123	0	0	1000	50	1513036800	1513123200	0	1	4	5	8	9																									
5	9	124	0	0	1000	50	1513036800	1513123200	0	5	8																												
5	9	125	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	8	9																							
5	9	126	0	0	1000	50	1513036800	1513123200	0	1	8	9																											
5	9	127	0	0	1000	50	1513036800	1513123200	0	1	4	5	8	10																									
5	9	128	0	0	1000	50	1513036800	1513123200	0	1	2	8	9	10																									
5	9	129	0	0	1000	50	1513036800	1513123200	0																														
5	9	130	0	0	1000	50	1513036800	1513123200	0	1	4	8																											
5	9	131	0	0	1000	50	1513036800	1513123200	0	1	8	9																											
5	9	132	0	0	1000	50	1513036800	1513123200	0	2	3	5	6	7	8	9	10																						
5	9	133	0	0	1000	50	1513036800	1513123200	0	1	2	6	7	9	10																								
5	9	134	0	0	1000	50	1513036800	1513123200	0	1	5	8	9	10																									
5	9	135	0	0	1000	50	1513036800	1513123200	0	1	2	6	7	8	9	10																							
5	9	136	0	0	1000	50	1513036800	1513123200	0	1	2	4	5	6	7	8	9																						
5	9	137	0	0	1000	50	1513036800	1513123200	0	1	2	4	5	7	8	9	10																						
5	9	138	0	0	1000	50	1513036800	1513123200	0																														
5	9	139	0	0	1000	50	1513036800	1513123200	0	1	3	10																											
5	9	140	0	0	1000	50	1513036800	1513123200	0	7	9	10																											
5	9	141	0	0	1000	50	1513036800	1513123200	0	7	9	10																											
5	9	142	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9	10																				
6	0	1	1	0	0	50	1513036800	1513123200	0																														
6	0	2	1	0	500	50	1513036800	1513123200	0																														
6	0	3	1	0	500	50	1513036800	1513123200	0																														
6	0	4	1	0	500	50	1513036800	1513123200	0																														
6	1	1	1	0	0	50	1513036800	1513123200	0																														
6	1	2	1	0	500	50	1513036800	1513123200	0	1	2	8	9	5	7																								
6	1	3	1	0	500	50	1513036800	1513123200	0	1	2	8	9	5	7																								
6	1	4	1	0	500	50	1513036800	1513123200	0	1	2	8	9	5	7																								
6	1	5	1	0	500	50	1513036800	1513123200	0	1	2	8	9	5	7																								
6	1	6	1	0	3800	50	1513036800	1513123200	0	1	2	8	9	5	7																								
6	1	7	1	0	500	50	1513036800	1513123200	0	1	2	8	9	5	7																								
6	1	8	0	0	3800	50	1513036800	1513123200	0	1	2	8	9	5	7																								
6	1	9	0	0	3800	50	1513036800	1513123200	0	1	2	8	9	5	7																								
6	2	1	1	0	0	50	1513036800	1513123200	0																														
6	2	2	1	0	500	50	1513036800	1513123200	0	1	2	8	9	5	7																								
6	2	3	1	0	500	50	1513036800	1513123200	0	1	2	8	9	5	7																								
6	2	4	1	0	500	50	1513036800	1513123200	0	1	2	8	9	5	7																								
6	2	5	1	0	500	50	1513036800	1513123200	0	1	2	8	9	5	7																								
6	2	6	1	0	3800	50	1513036800	1513123200	0	1	2	8	9	5	7																								
6	2	7	1	0	500	50	1513036800	1513123200	0	1	2	8	9	5	7																								
6	2	8	0	0	3800	50	1513036800	1513123200	0	1	2	8	9	5	7																								
6	2	9	0	0	3800	50	1513036800	1513123200	0	1	2	8	9	5	7																								
6	3	0	1	0	0	50	1513036800	1513123200	0																														
6	3	1	1	0	300	50	1513036800	1513123200	0	1	2	5	6	7	8	9	10	11	12	13	14	15	16																
6	3	2	1	0	300	50	1513036800	1513123200	0	1	2	5	6	7	8	9	10	11	12	13	14	15	16																
6	3	3	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	8	9	10	11	12	13	14	15	16																
6	3	4	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	8	9	10	11	12	13	14	15	16																
6	3	5	1	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	8	9	10	11	12	13	14	15	16																
6	3	6	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	8	9	10	11	12	13	14	15	16																
6	3	7	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	8	9	10	11	12	13	14	15	16																
6	3	8	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	8	9	10	11	12	13	14	15	16																
6	3	9	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	8	9	10	11	12	13	14	15	16																
6	3	10	1	0	500	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11	12	13	14	15	16															
6	3	11	1	0	300	50	1513036800	1513123200	0	1	2	5	6	7	8	9	10	11	12	13	14	15	16																
6	3	12	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	5	6	8																							
6	3	13	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8																						
6	4	1	1	0	0	50	1513036800	1513123200	0																														
6	4	2	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	8	9	10	11	12	13	14	15																	
6	4	3	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	8	9	10	11	12	13	14	15																	
6	4	4	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	8	9	10	11	12	13	14	15																	
6	4	5	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	8	9	10	11	12	13	14	15																	
6	4	6	0	0	500	50	1513036800	1513123200	0	1	2	5	6	7	8	9	10	11	12	13	14	15																	
6	4	7	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	8	9	10	11	12	13	14	15																	
6	4	8	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	8	9	10	11	12	13	14	15																	
6	4	9	0	0	1000	50	1513036800	1513123200	0	1	2	5	6	7	8	9	10	11	12	13	14	15																	
6	4	10	1	0	500	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10	11	12	13	14	15																
6	4	11	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7	8	9	10	11	12	13	14	15	16																
6	5	0	0	0	1000	50	1513036800	1513123200	0																														
6	5	1	1	0	0	50	1513036800	1513123200	0																														
6	5	2	1	0	500	50	1513036800	1513123200	0	1	2	4	9																										
6	5	3	1	0	500	50	1513036800	1513123200	0	1	2	4	9																										
6	5	4	1	0	500	50	1513036800	1513123200	0	1	2	4	9																										
6	5	5	1	0	500	50	1513036800	1513123200	0	1	2	4	9																										
6	5	6	1	0	500	50	1513036800	1513123200	0	1	2	4	9																										
6	5	7	1	0	500	50	1513036800	1513123200	0	1	2	4	9																										
6	5	8	1	0	1000	50	1513036800	1513123200	0	1	2	4	9																										
6	5	9	1	0	500	50	1513036800	1513123200	0	1	2	4	9																										
6	5	10	1	0	500	50	1513036800	1513123200	0	1	2	4	9																										
6	5	11	0	0	500	50	1513036800	1513123200	0	1	2	4	9																										
6	5	12	1	0	1000	50	1513036800	1513123200	0	1	2	4	9																										
6	5	13	1	0	500	50	1513036800	1513123200	0	1	2	4	9																										
6	5	14	0	0	1000	50	1513036800	1513123200	0	1	2	4	9																										
6	5	15	1	0	500	50	1513036800	1513123200	0	1	2	4	9																										
6	5	16	1	0	500	50	1513036800	1513123200	0	1	2	4	9																										
6	5	17	1	0	500	50	1513036800	1513123200	0	1	2	4	9																										
6	5	18	0	0	3800	50	1513036800	1513123200	1																														
6	5	19	0	0	3800	50	1513036800	1513123200	1																														
6	5	20	0	0	3800	50	1513036800	1513123200	1																														
6	5	21	0	0	3800	50	1513036800	1513123200	1																														
6	5	22	0	0	3800	50	1513036800	1513123200	1																														
6	5	23	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	9																									
6	6	0	1	0	0	50	1513036800	1513123200	0																														
6	6	1	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7																									
6	6	2	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7																									
6	6	3	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7																									
6	6	4	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7																									
6	6	5	1	0	500	50	1513036800	1513123200	0	1	2	5	6	7																									
6	6	6	0	0	1000	50	1513036800	1513123200	0	1	2																												
6	6	7	0	0	1000	50	1513036800	1513123200	0	1	2																												
6	6	8	0	0	1000	50	1513036800	1513123200	0	1	2																												
6	6	9	0	0	1000	50	1513036800	1513123200	0																														
6	7	1	1	0	0	50	1513036800	1513123200	0																														
6	7	2	1	0	300	50	1513036800	1513123200	0	1	2	4	12	13	14	15																							
6	7	3	1	0	300	50	1513036800	1513123200	0	1	2	4	12	13	14	15																							
6	7	4	1	0	300	50	1513036800	1513123200	0	1	2	4	12	13	14	15																							
6	7	5	1	0	300	50	1513036800	1513123200	0	1	2	4	12	13	14	15																							
6	7	6	1	0	300	50	1513036800	1513123200	0	1	2	4	12	13	14	15																							
6	7	7	0	0	300	50	1513036800	1513123200	0	1	2	4	12	13	14	15																							
6	7	8	1	0	300	50	1513036800	1513123200	0	1	2	4	12	13	14	15																							
6	7	9	1	0	500	50	1513036800	1513123200	0	1	2	4	12	13	14	15																							
6	7	10	0	0	300	50	1513036800	1513123200	0	1	2	4	12	13	14	15																							
6	8	0	1	0	1000	50	1513036800	1513123200	0																														
6	8	1	1	0	0	50	1513036800	1513123200	0																														
6	8	2	1	0	500	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9	10	11																			
6	8	3	1	0	500	50	1513036800	1513123200	0	1	2	4	5	6	7	8	9	10	11																				
6	8	4	1	0	500	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9	10	11																			
6	8	5	1	0	500	50	1513036800	1513123200	0	1	2	4	5	6	7	8	9	10	11																				
6	8	6	1	0	500	50	1513036800	1513123200	0	1	2	4	5	6	7	8	9	10	11																				
6	8	7	1	0	500	50	1513036800	1513123200	0	1	2	4	5	6	7	8	9	10	11																				
6	8	8	1	0	1000	50	1513036800	1513123200	0	1	2	4	5	6	7	8	9	10	11																				
6	8	9	0	0	1000	50	1513036800	1513123200	0	1	2	4	5	6	7	8	9	10	11																				
6	8	10	1	0	1000	50	1513036800	1513123200	0	1	2	4	5	6	7	8	9	10	11																				
6	8	11	1	0	500	50	1513036800	1513123200	0	1	2	4	5	6	7	8	9	10	11																				
6	8	12	0	0	3800	50	1513036800	1513123200	0	1	2	4	5	6	7	8	9	10	11																				
6	8	13	0	0	3800	50	1513036800	1513123200	0	1	2	4	5	6	7	8	9	10	11																				
6	8	14	0	0	3800	50	1513036800	1513123200	0	1	2	4	5	6	7	8	9	10	11																				
6	9	0	1	0	0	50	1513036800	1513123200	0																														
6	9	1	1	0	500	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	2	1	0	500	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	3	1	0	500	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	4	1	0	500	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	5	1	0	500	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	6	1	0	1000	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	7	1	0	1000	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	8	1	0	1000	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	9	1	0	1000	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	10	1	0	1000	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	11	0	0	1000	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	12	0	0	1000	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	13	1	0	1000	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	14	1	0	1000	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	15	0	0	1000	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	16	0	0	1000	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	17	0	0	1000	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	18	0	0	1000	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	19	0	0	1000	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	20	0	0	1000	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	21	0	0	1000	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	22	0	0	1000	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	23	1	0	500	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	24	1	0	500	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	25	1	0	300	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	26	1	0	300	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	27	1	0	300	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	28	1	0	500	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	29	1	0	500	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	30	1	0	500	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	31	0	0	1000	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	32	0	0	1000	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	33	1	0	500	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	34	0	0	1000	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	35	0	0	1000	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	36	0	0	1000	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	37	0	0	1000	50	1513036800	1513123200	0	1	2	4	5	6	7	9	10																						
6	9	38	0	0	1000	50	1513036800	1513123200	0	2	3	4	5	6	7	9	10																						
6	9	39	0	0	1000	50	1513036800	1513123200	0	2	3	4	5	6	7	9	10																						
6	9	40	0	0	1000	50	1513036800	1513123200	0	2	3	4	5	6	7	9	10																						
6	9	41	0	0	3800	50	1513036800	1513123200	0	2	3	4	5	6	7	9																							
6	9	42	0	0	3800	50	1513036800	1513123200	0	2	3	4	5	6	7	9	10																						
6	9	43	0	0	3800	50	1513036800	1513123200	0	2	3	4	5	6	7	10																							
6	9	44	0	0	3800	50	1513036800	1513123200	0	2	3	4	5	6	7	9	10																						
6	9	45	1	0	500	50	1513036800	1513123200	0	2	3	4	5	6	7	9	10																						
6	9	46	0	0	3800	50	1513036800	1513123200	0	2	3	4	5	6	7	9	10																						
6	9	47	0	0	500	50	1513036800	1513123200	0	2	3	4	5	6	7	9	10																						
6	9	48	0	0	500	50	1513036800	1513123200	0	2	3	4	5	6	7	9	10																						
6	9	49	0	0	3800	50	1513036800	1513123200	0	2	3	4	5	6	7	9	10																						
6	9	50	0	0	1000	50	1513036800	1513123200	0	2	3	4	5	6	7	9																							
6	9	51	0	0	3800	50	1513036800	1513123200	0	2	3	4	5	6	7	9	10																						
6	9	52	0	0	1000	50	1513036800	1513123200	0	2	3	4	5	6	7	9	10																						
6	9	53	0	0	1000	50	1513036800	1513123200	0	2	3	4	5	6	7	9																							
6	9	54	0	0	1000	50	1513036800	1513123200	0	2	3	4	5	6	7	9	10																						
6	9	55	0	0	1000	50	1513036800	1513123200	0	2	3	4	5	6	7	9	10																						
6	9	56	0	0	1000	50	1513036800	1513123200	0	2	3	4	5	6	7	9	10																						
6	9	57	0	0	500	50	1513036800	1513123200	0	2	3	4	5	6	7	9	10																						
6	9	58	0	0	1000	50	1513036800	1513123200	0	2	3	4	5	6	7	9	10																						
6	9	59	0	0	1000	50	1513036800	1513123200	0	2	3	4	5	6	7	9	10																						
6	9	60	0	0	1000	50	1513036800	1513123200	0	2	3	4	5	6	7	9	10																						
6	9	61	0	0	1000	50	1513036800	1513123200	0	2	3	4	5	6	7	9	10																						
6	9	62	0	0	500	50	1513036800	1513123200	0	2	3	4	5	6	7	9	10																						
6	9	63	0	0	1000	50	1513036800	1513123200	0	2	3	4	5	6	7	9	10																						
6	9	64	0	0	1000	50	1513036800	1513123200	0	2	3	4	5	6	7	9																							
6	9	65	0	0	1000	50	1513036800	1513123200	0	2	3	4	5	6	7	9																							
6	9	66	0	0	1000	50	1513036800	1513123200	0	2	3	4	5	6	7	9	10																						
6	9	67	0	0	1000	50	1513036800	1513123200	0	2	3	4	5	6	7	9	10																						
6	9	68	0	0	1000	50	1513036800	1513123200	0	2	3	4	5	6	7	9	10																						
6	9	69	0	0	1000	50	1513036800	1513123200	0	2	3	4	5	6	7	9	10																						
6	9	70	0	0	3800	50	1513036800	1513123200	0	2	3	4	5	6	7	9	10																						
6	9	71	0	0	1000	50	1513036800	1513123200	0	2	3	4	5	6	7	9	10																						
6	9	72	0	0	1000	50	1513036800	1513123200	0	2	3	4	5	6	7	9	10																						
6	9	73	0	0	3800	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
6	9	74	0	0	1000	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
6	9	75	0	0	3800	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
6	9	76	0	0	1000	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
6	9	77	0	0	3800	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
6	9	78	0	0	3800	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
6	9	79	0	0	3800	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
6	9	80	0	0	3800	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
6	9	81	0	0	3800	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
6	9	82	0	0	1000	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
6	9	83	0	0	3800	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
6	9	84	0	0	3800	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
6	9	85	0	0	3800	50	1513036800	1513123200	0	1	3	4	6	7	8	9	10																						
6	9	86	0	0	2000	50	1513036800	1513123200	0																														
6	9	87	0	0	2000	50	1513036800	1513123200	0																														
6	9	88	0	0	2000	50	1513036800	1513123200	0																														
6	9	89	0	0	2000	50	1513036800	1513123200	0																														
6	9	90	0	0	2000	50	1513036800	1513123200	0																														
6	9	91	0	0	2000	50	1513036800	1513123200	0																														
6	9	92	0	0	2000	50	1513036800	1513123200	0																														
6	9	93	0	0	2000	50	1513036800	1513123200	0																														
6	9	94	0	0	2000	50	1513036800	1513123200	0																														
6	9	95	0	0	2000	50	1513036800	1513123200	0																														
6	9	96	0	0	2000	50	1513036800	1513123200	0																														
6	9	97	0	0	2000	50	1513036800	1513123200	0																														
6	9	98	0	0	1000	50	1513036800	1513123200	0	1	2	4	5	6	7	8	9	10																					
6	9	99	0	0	1000	50	1513036800	1513123200	0	1	2	4	5	6	7	8	9	10																					
6	9	100	0	0	1000	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10																					
6	9	101	0	0	1000	50	1513036800	1513123200	0	1	2	3	5	6	7	8	9	10																					
6	9	102	0	0	1000	50	1513036800	1513123200	0	1	3	8	9				8	9																					
6	9	103	0	0	1000	50	1513036800	1513123200	0	1	3	8	9																										
6	9	104	0	0	3800	50	1513036800	1513123200	0																														
6	9	105	0	0	3800	50	1513036800	1513123200	0																														
6	9	106	0	0	3800	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9	10																				
6	9	107	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9	10																				
6	9	108	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9	10																				
6	9	109	0	0	2000	50	1513036800	1513123200	0																														
6	9	110	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9	10																				
6	9	111	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9	10																				
6	9	112	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9	10																				
6	9	113	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9																					
6	9	114	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9	10																				
6	9	115	0	0	1000	50	1513036800	1513123200	0	1	2	3	4	5	6	7	8	9	10																				
