ID	RoleType	Type	ShowID	Name	Des	IconID	FlipID	DefaultRGBA	Label
1096	6	9	75	菱眼		6136		0;0;0;255	
1097	6	9	76	纤横		6130		70;60;53;255	
1098	6	9	77	有凤来仪		6127		184;11;0;255	
1099	6	9	78	狠戾		6133		173;129;107;255	
1100	6	9	79	习目		6135	80	0;0;0;255	
1101	6	9	81	羽目		6135		0;0;0;255	
1102	6	9	82	鬼面		6128		175;33;16;255	
1103	6	9	83	邪魅		6134		0;0;0;255	
1104	6	9	84	蜈蚣		6129	85	0;0;0;255	
1105	6	10	0	默认		5569		163;73;64;255	
1106	6	10	1	莹砂		5569		163;73;64;255	
1107	6	10	2	凝心		5569		163;73;64;255	
1108	6	10	3	烁晶		5569		163;73;64;255	
1109	6	10	4	落雪		5569		163;73;64;255	
1110	6	10	5	星芒		5569		163;73;64;255	
1111	6	10	6	月辰		5569		163;73;64;255	
1112	6	10	7	惜春		5569		163;73;64;255	
1113	6	11	0	默认		5569		163;73;64;255	
1114	6	11	1	叠涂_1		5569		163;73;64;255	
1115	6	11	2	叠涂_2		5569		163;73;64;255	
1116	6	11	3	叠涂_3		5569		163;73;64;255	
1117	6	11	4	叠涂_4		5569		163;73;64;255	
1118	6	12	0	默认		5569		163;73;64;255	
1119	6	12	2	倾妃		5569		163;73;64;255	
