MapID	ClassID	MinLevel	FitMinLevel	FitMaxLevel	Layer3Name	OtherName	VersionName	DungeonImage1	DungeonFrame1	DungeonImage2	DungeonFrame2	DungeonImage3	DungeonFrame3	EnterWay	BossInfo	Introduction	Tutorial	HelpImage	HelpText	DivideLevel	DivideName	bRaceRank	bGetLock	DlcID	EnterMapID	IsRecommend	Rushmode	RushmodeTip	bIsPast
167	1	75	75	89	5人普通	一线天	安史之乱	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_3.UITex	4	ui\Image\Dungeon\DungeonImage\yixiantian.UITex	0	ui\Image\Dungeon\Background\yixiantian.UITex	0	马嵬驿西北	苏清 宁毅 列缺、霹雳	<text>text="天宝十五年，长安告急，唐玄宗带着杨贵妃，在将军陈玄礼和禁卫军护送下，悄悄逃出了长安。\\\n    到达马嵬驿时，随行的将士发起兵变，闯入杨国忠帐内，将其斩杀。继而包围驿馆，要求唐玄宗交出杨贵妃。杨贵妃在郭子仪的协助下假死还生。郭子仪义子郭天纵奉命护送杨贵妃，经一线天逃亡安全的地方，孰料计划被钧天君李倓察觉，派出建宁铁卫前去截杀。同时狼牙军师徐归道率领部下插手，意图劫走杨玉环，献给安禄山。\\\n    狼牙军师徐归道派出手下，凌雪阁弃徒列缺与霹雳前往一线天欲劫走杨贵妃进献安禄山。列缺师兄弟昔日师从凌雪阁刺杀大师独耳道士。后在凌雪阁派出刺探安禄山的行动中遭李林甫怀疑，独耳道士奉李林甫之命欲将从小培养的列缺等人送上黄泉路，幸而徐归道赶到，救下众人，列缺等人毅然向狼牙军投诚。" font=1</text>				90	安史之乱			3	153				1
169	1	22	25	28	5人普通	流离岛	安史之乱	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_3.UITex	3	ui\Image\Dungeon\DungeonImage\liulidao.UITex	0	ui\Image\Dungeon\Background\liulidao.UITex	0	丐帮西部	詹素 第五雍容 詹毅	<text>text="明教五散人之一的“桑山钓客”詹毅，打入丐帮多年。先害死上代掌棒龙头苏流，并取而代之，后杀死执法长老林诚。事发后带义子詹素掳走郭岩之女郭珠，逃至流离岛。\\\n    这流离岛上水贼的先祖乃是被朝廷流放的山东群匪，当年流放途中经过洞庭时被年轻时的詹毅所救，安置在此。多年以后流离岛终成气候，是詹毅的最后一条退路。" font=162</text>				90	安史之乱			3	159				
170	2	100	100	100	5人英雄	流离岛	安史之乱	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_3.UITex	3	ui\Image\Dungeon\DungeonImage\liulidao.UITex	0	ui\Image\Dungeon\Background\liulidao.UITex	0	丐帮西部	詹素 第五雍容 詹毅	<text>text="明教五散人之一的“桑山钓客”詹毅，打入丐帮多年。先害死上代掌棒龙头苏流，并取而代之，后杀死执法长老林诚。事发后带义子詹素掳走郭岩之女郭珠，逃至流离岛。\\\n    这流离岛上水贼的先祖乃是被朝廷流放的山东群匪，当年流放途中经过洞庭时被年轻时的詹毅所救，安置在此。多年以后流离岛终成气候，是詹毅的最后一条退路。" font=162</text>				90	安史之乱			3	159	1			
171	3	90	90	90	25人英雄	战宝军械库	安史之乱	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_3.UITex	5	ui\Image\Dungeon\DungeonImage\zhanbaojunxieku.UITex	0	ui\Image\Dungeon\Background\zhanbaojunxieku.UITex	0	洛阳东北	闻人彦范 岳承志 卓力格图 澹台枯火 萧沙、韦柔丝	<text>text="当年的战宝迦兰，如今已被安禄山麾下的狼牙叛军占据，改造成狼牙军械库，源源不断地制造攻城略地的精锐武器。" font=162</text>				90	安史之乱			3	151				1
175	3	100	100	100	10人普通	血战天策	血战天策	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_3.UITex	6	ui\Image\Dungeon\DungeonImage\XueZhanTianCe.UITex	0	ui\Image\Dungeon\Background\XueZhanTianCe.UITex	0	天策	席庶云 关卡：固守天策府 曹炎烈 关卡：保护青骓牧场 沙叱博 阿史那从礼 黑齿元佑 苏曼莎 令狐伤	<text>text="天宝年间，安史之乱持续侵扰中原大地，首当其冲的天策府数位将领在频繁鏖战之中身受重伤，这引起了狼牙军更进一步攻下天策府的企图。\\\n    此时江湖之中消息之士已然知晓了狼牙大军的动向，群雄驰援天策府，要将狼牙诸雄劫杀在此。" font=162</text>				90	安史之乱			3	158	1			
176	3	90	90	90	25人英雄	血战天策	血战天策	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_3.UITex	6	ui\Image\Dungeon\DungeonImage\XueZhanTianCe.UITex	0	ui\Image\Dungeon\Background\XueZhanTianCe.UITex	0	天策	席庶云 关卡：固守天策府 曹炎烈  关卡：保护青骓牧场 沙叱博 阿史那从礼 黑齿元佑 苏曼莎 令狐伤	<text>text="天宝年间，安史之乱持续侵扰中原大地，首当其冲的天策府数位将领在频繁鏖战之中身受重伤，这引起了狼牙军更进一步攻下天策府的企图。\\\n    此时江湖之中消息之士已然知晓了狼牙大军的动向，群雄驰援天策府，要将狼牙诸雄劫杀在此。" font=162</text>				90	安史之乱			3	158				1
177	3	100	100	100	10人普通	风雪稻香村	逐鹿中原	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_3.UITex	8	ui\Image\Dungeon\DungeonImage\FengXueDXC.UITex	0	ui\Image\Dungeon\Background\FengXueDXC.UITex	0	洛道	地字一号 史朝义 黑鹰 无名	<text>text="史朝义受安庆绪重金及权位待遇拉拢，奉其密令前往风雪稻香村暗会前任无名王毛仲，合谋杀害安禄山之计。唐简、李复等人即追踪而至，此外，为寻觅身世之谜的遗孤陈月也来到此处，穆玄英和莫雨为护其周全，也不约而同赶往此处。\\\n    多股势力纷至沓来，这白雪皑皑之下的山村已然无法保持往日的宁静，狼宗、九天两股势力即将联手，天下局势愈发动荡。侠士在此地将与隐元会地字壹号、冷血十三鹰之黑鹰、九天老无名王毛仲及史思明之子史朝义逐一较量。" font=162</text>				90	安史之乱			3	9	1			
178	3	90	90	90	25人英雄	风雪稻香村	逐鹿中原	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_3.UITex	8	ui\Image\Dungeon\DungeonImage\FengXueDXC.UITex	0	ui\Image\Dungeon\Background\FengXueDXC.UITex	0	洛道	地字一号 史朝义 黑鹰 无名	<text>text="史朝义受安庆绪重金及权位待遇拉拢，奉其密令前往风雪稻香村暗会前任无名王毛仲，合谋杀害安禄山之计。唐简、李复等人即追踪而至，此外，为寻觅身世之谜的遗孤陈月也来到此处，穆玄英和莫雨为护其周全，也不约而同赶往此处。\\\n    多股势力纷至沓来，这白雪皑皑之下的山村已然无法保持往日的宁静，狼宗、九天两股势力即将联手，天下局势愈发动荡。侠士在此地将与隐元会地字壹号、冷血十三鹰之黑鹰、九天老无名王毛仲及史思明之子史朝义逐一较量。" font=162</text>				90	安史之乱			3	9				1
179	2	100	100	100	5人英雄	直城门	血战天策	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_3.UITex	7	ui\Image\Dungeon\DungeonImage\zhichengmen.UITex	0	ui\Image\Dungeon\Background\zhichengmen.UITex	0	长安	牛介平 安守忠 阿史那承庆 恶狼	<text>text="安史之乱狼牙军将特殊守城防御器械从范阳运入长安城，郭子仪与众客卿商议之后，认为大军反攻长安之前，必须与狼牙新型的守城部队有实战经历，对他们的实力进行摸底。于是郭子仪率兵暗闯长安西门中布防最严密的直城门，而数位侠士在接受客卿请托之后也暗中潜入，进行了配合攻陷直城门的行动。" font=162</text>				90	安史之乱			3	156	1			
182	3	100	100	100	10人普通	秦皇陵	逐鹿中原	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_3.UITex	10	ui\Image\Dungeon\DungeonImage\QinHuangLin.UITex	0	ui\Image\Dungeon\Background\QinHuangLin.UITex	0	长安内城	王翦 石麒麟 探雪 令狐伤 安禄山	<text>text="安禄山进入秦皇陵，欲起出千年遗秘，寇岛一行人应其之邀尾随而至，江湖群侠应郭子仪之邀倾力阻止，却在进入皇陵后遇到机关守卫与各路高手的重重堵截。\\\n    侠士将在此与王翦俑、石麒麟、探雪、令狐伤、安禄山进行较量。安禄山的野心是否能够得逞，安庆绪又将如何弑父夺权，丘秋等人最终将怎样释怀，一切谜团将在此处解开。" font=162</text>				90	安史之乱			3	172	1			
183	3	90	90	90	25人英雄	秦皇陵	逐鹿中原	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_3.UITex	10	ui\Image\Dungeon\DungeonImage\QinHuangLin.UITex	0	ui\Image\Dungeon\Background\QinHuangLin.UITex	0	长安内城	王翦 石麒麟 探雪 令狐伤 安禄山	<text>text="安禄山进入秦皇陵，欲起出千年遗秘，寇岛一行人应其之邀尾随而至，江湖群侠应郭子仪之邀倾力阻止，却在进入皇陵后遇到机关守卫与各路高手的重重堵截。\\\n    侠士将在此与王翦俑、石麒麟、探雪、令狐伤、安禄山进行较量。安禄山的野心是否能够得逞，安庆绪又将如何弑父夺权，丘秋等人最终将怎样释怀，一切谜团将在此处解开。" font=162</text>				90	安史之乱			3	172				1
184	2	100	100	100	5人英雄	墨家秘殿	逐鹿中原	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_3.UITex	9	ui\Image\Dungeon\DungeonImage\mojiamidian.UITex	0	ui\Image\Dungeon\Background\mojiamidian.UITex	0	长安内城	踏霆车 兵俑阵 白起 	<text>text="安禄山在寻找秦皇陵入口而四下挖掘时，一直在暗中观察的莫雨却发现了另一处机关密室，这些机关正是属于闻名天下的墨家！莫雨以其中古籍《胡非子》为条件，将墨家秘殿入口及进入之法告诉了郭子仪。\\\n    郭子仪决定趁安禄山一心探寻秦皇陵之际，招揽天下忠义之士进入墨家秘殿，若可在其中寻得墨家机关与典籍，则可成为夺回长安、剿灭狼牙的巨大助力。侠士将在其中挑战墨家战车、兵俑阵及人屠白起俑。" font=162</text>				90	安史之乱			3	172	1			
187	2	100	100	100	5人英雄	春明门	逐鹿中原	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_2.UITex	12	ui\Image\Dungeon\DungeonImage\ChunMingMen.UITex	0	ui\Image\Dungeon\Background\ChunMingMen.UITex	0	长安内城	崔乾佑 安守忠 严庄	<text>text="春明门与直城门遥相对立，正是长安内城的东西二门。原直城门守将安守忠把守不力，被郭子仪率武林义士潜入直城门，损毁狼牙重型军械机关“恶狼”。安守忠伤愈之后，被责令转驻春明门。而春明门原守将崔乾佑对安守忠左右摇摆的为人向来不屑，所以安守忠在这里饱受崔系势力排挤。\\\n   安守忠为了摆脱困境，常邀军师严庄来春明门饮酒作乐。严庄深受安禄山信任，位高权重，但好色贪杯，与安守忠臭味相投。为了获得严庄的支持，安守忠更派遣军士与长安城周边掳掠民女和美酒，献给严庄，从而在春明门站稳了脚跟。\\\n   有侠客查知安军恶行，邀请同道杀入春明门搭救民女，惩处严庄等人。" font=162</text>				90	安史之乱			3	172	1			
191	3	100	100	100	10人普通	太原之战·夜守孤城	苍雪龙城	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_3.UITex	12	ui\Image\Dungeon\DungeonImage\YeShouGuCheng.UITex	0	ui\Image\Dungeon\Background\YeShouGuCheng.UITex	0	太原	田布戈 朝曦门防御战 火龙摧城	<text>text="至德二载(757年)正月，史思明自博陵、蔡希德自上党(今山西长治)、高秀岩自大同(今山西朔州东北马邑)、牛廷玠自范阳(今北京城西南)率兵共10万，会攻太原，企图夺取河东，进而长驱直取朔方、河西、陇右等地。太原会战以太原城周边为中心，历经数十日，两军攻守焦灼，一月下旬，黑水靺鞨与龟兹人奉安禄山之命前来支援，史思明得此两路奇兵，开始计划新一轮更为猛烈的攻城。" font=162</text>				90	安史之乱			3	194	1			
192	3	100	100	100	10人普通	太原之战·逐虎驱狼	苍雪龙城	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_3.UITex	13	ui\Image\Dungeon\DungeonImage\ZhuHuQuLang.UITex	0	ui\Image\Dungeon\Background\ZhuHuQuLang.UITex	0	太原	靺鞨三骑将 安雨 白陶 史思明	<text>text="至德二载(757年)正月，史思明自博陵、蔡希德自上党(今山西长治)、高秀岩自大同(今山西朔州东北马邑)、牛廷玠自范阳(今北京城西南)率兵共10万，会攻太原，企图夺取河东，进而长驱直取朔方、河西、陇右等地。太原会战以太原城周边为中心，历经数十日，两军攻守焦灼，一月下旬，黑水靺鞨与龟兹人奉安禄山之命前来支援，史思明得此两路奇兵，开始计划新一轮更为猛烈的攻城。" font=162</text>				90	安史之乱			3	194	1			
195	2	100	100	100	5人英雄	雁门关之役	苍雪龙城	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_3.UITex	11	ui\Image\Dungeon\DungeonImage\YanMenGuanZhiYi.UITex	0	ui\Image\Dungeon\Background\YanMenGuanZhiYi.UITex	0	苍云	中田海 拓跋离 独孤问俗	<text>text="此时中原还处于大唐盛世，关外却已暗潮涌动。安禄山方暗通奚人族妄图攻陷雁门关，为自己起兵叛乱打好后方基础，遂派出东瀛高手中田海、北方蛮族拓跋离以及座下地狼独孤问俗和风狼葛尔东赞奇袭雁门关。" font=162</text>				90	安史之乱			3	193	1			
196	1	22	25	28	5人普通	雁门关之役	苍雪龙城	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_3.UITex	11	ui\Image\Dungeon\DungeonImage\YanMenGuanZhiYi.UITex	0	ui\Image\Dungeon\Background\YanMenGuanZhiYi.UITex	0	苍云	中田海 拓跋离 独孤问俗	<text>text="此时中原还处于大唐盛世，关外却已暗潮涌动。安禄山方暗通奚人族妄图攻陷雁门关，为自己起兵叛乱打好后方基础，遂派出东瀛高手中田海、北方蛮族拓跋离以及座下地狼独孤问俗和风狼葛尔东赞奇袭雁门关。" font=162</text>				90	安史之乱			3	193				
198	3	90	90	90	25人英雄	太原之战·夜守孤城	苍雪龙城	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_3.UITex	12	ui\Image\Dungeon\DungeonImage\YeShouGuCheng.UITex	0	ui\Image\Dungeon\Background\YeShouGuCheng.UITex	0	太原	田布戈 朝曦门防御战 火龙摧城	<text>text="至德二载(757年)正月，史思明自博陵、蔡希德自上党(今山西长治)、高秀岩自大同(今山西朔州东北马邑)、牛廷玠自范阳(今北京城西南)率兵共10万，会攻太原，企图夺取河东，进而长驱直取朔方、河西、陇右等地。太原会战以太原城周边为中心，历经数十日，两军攻守焦灼，一月下旬，黑水靺鞨与龟兹人奉安禄山之命前来支援，史思明得此两路奇兵，开始计划新一轮更为猛烈的攻城。" font=162</text>				90	安史之乱			3	194				1
199	3	90	90	90	25人英雄	太原之战·逐虎驱狼	苍雪龙城	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_3.UITex	13	ui\Image\Dungeon\DungeonImage\ZhuHuQuLang.UITex	0	ui\Image\Dungeon\Background\ZhuHuQuLang.UITex	0	太原	靺鞨三骑将 安雨 白陶 史思明	<text>text="至德二载(757年)正月，史思明自博陵、蔡希德自上党(今山西长治)、高秀岩自大同(今山西朔州东北马邑)、牛廷玠自范阳(今北京城西南)率兵共10万，会攻太原，企图夺取河东，进而长驱直取朔方、河西、陇右等地。太原会战以太原城周边为中心，历经数十日，两军攻守焦灼，一月下旬，黑水靺鞨与龟兹人奉安禄山之命前来支援，史思明得此两路奇兵，开始计划新一轮更为猛烈的攻城。" font=162</text>				90	安史之乱			3	194				1
200	1	100	100	100	5人英雄	璨翠海厅	苍雪龙城	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_2.UITex	13	ui\Image\Dungeon\DungeonImage\CanTuiHaiTing.UITex	0	ui\Image\Dungeon\DungeonImage\CanTuiHaiTing.UITex	0	瞿塘峡	宇文画 莫雨/穆玄英 血仆·宫溟	<text>text="璨翠海厅是白帝城地宫的一部分，宇文敌之女，宫傲义女，宇文画为此地之主。白帝城作为十二连环坞总舵，聚集了大量人数，日常消耗巨大，璨翠海厅的百草厅和饕餮厅就是供给总舵的药品和饮食的核心机构，说璨翠海厅是白帝城的后勤基地，亦不为过。神算多多此前算中一卦，推算龙脉线索将在此地显现。当多多与源明雅，叶琦菲来到这里时，消息被一些追查神算家族后人的江湖人得知，引发激战。而十大恶人之一的莫雨，为查找莫家家传宝图线索，孤身潜入白帝城。浩气盟少侠穆玄英为劝阻大哥莫雨在黑道上渐行渐远，追踪前来。璨翠海厅之中风云际会，杀机重重！" font=162</text>				90	安史之乱			3	35	1			
203	1	92	92	95	5人普通	天泣林	剑胆琴心	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	1	ui\Image\Dungeon\DungeonImage\tianqilin.UITex	0	ui\Image\Dungeon\Background\tianqilin.UITex	0	太原	看舞 崖剑 高力士					95	剑胆琴心			4	194				1
204	1	93	93	95	5人普通	阴山圣泉	剑胆琴心	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	4	ui\Image\Dungeon\DungeonImage\yinshanshengquan.UITex	0	ui\Image\Dungeon\Background\yinshanshengquan.UITex	0	阴山大草原	秦秀 莫蕾 植尸将					95	剑胆琴心			4	216				1
205	3	90	90	90	25人挑战	太原之战·夜守孤城	苍雪龙城	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_3.UITex	12	ui\Image\Dungeon\DungeonImage\YeShouGuCheng.UITex	0	ui\Image\Dungeon\Background\YeShouGuCheng.UITex	0	太原	田布戈 朝曦门防御战 火龙摧城					90	安史之乱	1		3	194				1
206	3	90	90	90	25人挑战	太原之战·逐虎驱狼	苍雪龙城	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_3.UITex	13	ui\Image\Dungeon\DungeonImage\ZhuHuQuLang.UITex	0	ui\Image\Dungeon\Background\ZhuHuQuLang.UITex	0	太原	靺鞨三骑将 安雨 白陶 史思明	<text>text="至德二载(757年)正月，史思明自博陵、蔡希德自上党(今山西长治)、高秀岩自大同(今山西朔州东北马邑)、牛廷玠自范阳(今北京城西南)率兵共10万，会攻太原，企图夺取河东，进而长驱直取朔方、河西、陇右等地。太原会战以太原城周边为中心，历经数十日，两军攻守焦灼，一月下旬，黑水靺鞨与龟兹人奉安禄山之命前来支援，史思明得此两路奇兵，开始计划新一轮更为猛烈的攻城。" font=162</text>				90	安史之乱	1		3	194				1
209	1	90	90	95	5人普通	梵空禅院	剑胆琴心	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	0	ui\Image\Dungeon\DungeonImage\fankongchanyuan.UITex	0	ui\Image\Dungeon\Background\fankongchanyuan.UITex	0	五台山	悟影 双雄剑意 幻影剑圣					95	剑胆琴心			4	214				1
211	3	90	90	90	10人挑战	太原之战·夜守孤城	苍雪龙城	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_3.UITex	12	ui\Image\Dungeon\DungeonImage\YeShouGuCheng.UITex	0	ui\Image\Dungeon\Background\YeShouGuCheng.UITex	0	太原	田布戈 朝曦门防御战 火龙摧城	<text>text="至德二载(757年)正月，史思明自博陵、蔡希德自上党(今山西长治)、高秀岩自大同(今山西朔州东北马邑)、牛廷玠自范阳(今北京城西南)率兵共10万，会攻太原，企图夺取河东，进而长驱直取朔方、河西、陇右等地。太原会战以太原城周边为中心，历经数十日，两军攻守焦灼，一月下旬，黑水靺鞨与龟兹人奉安禄山之命前来支援，史思明得此两路奇兵，开始计划新一轮更为猛烈的攻城。" font=162</text>				90	安史之乱	1		3	194				1
212	3	90	90	90	10人挑战	太原之战·逐虎驱狼	苍雪龙城	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_3.UITex	13	ui\Image\Dungeon\DungeonImage\ZhuHuQuLang.UITex	0	ui\Image\Dungeon\Background\ZhuHuQuLang.UITex	0	太原	靺鞨三骑将 安雨 白陶 史思明	<text>text="至德二载(757年)正月，史思明自博陵、蔡希德自上党(今山西长治)、高秀岩自大同(今山西朔州东北马邑)、牛廷玠自范阳(今北京城西南)率兵共10万，会攻太原，企图夺取河东，进而长驱直取朔方、河西、陇右等地。太原会战以太原城周边为中心，历经数十日，两军攻守焦灼，一月下旬，黑水靺鞨与龟兹人奉安禄山之命前来支援，史思明得此两路奇兵，开始计划新一轮更为猛烈的攻城。" font=162</text>				90	安史之乱	1		3	194				1
218	1	90	90	95	5人普通	引仙水榭	剑胆琴心	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	5	ui\Image\Dungeon\DungeonImage\yinxianshuixie.UITex	0	ui\Image\Dungeon\Background\yinxianshuixie.UITex	0	千岛湖	平花秀夜 剑姬阵 李倓与李复					95	剑胆琴心			4	215				1
219	1	25	28	31	5人普通	微山书院	剑胆琴心	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	2	ui\Image\Dungeon\DungeonImage\weishanshuyuan.UITex	0	ui\Image\Dungeon\Background\weishanshuyuan.UITex	0	长歌门	凤息颜 赵宫商 月侍弓					95	剑胆琴心			4	213				
220	3	100	100	100	10人普通	永王行宫·仙侣庭园	剑胆琴心	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	3	ui\Image\Dungeon\DungeonImage\xianlvtingyuan.UITex	0	ui\Image\Dungeon\Background\xianlvtingyuan.UITex	0	千岛湖	屈焰阳 森九岚 李玚 仲虚念 李璘					95	剑胆琴心			4	215	1			
221	3	100	100	100	10人普通	永王行宫·花月别院	剑胆琴心	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	6	ui\Image\Dungeon\DungeonImage\huayuebieyuan.UITex	0	ui\Image\Dungeon\Background\huayuebieyuan.UITex	0	千岛湖	韩非池 莫雨 李白					95	剑胆琴心			4	215	1			
222	1	90	90	90	5人挑战	璨翠海厅	苍雪龙城	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_2.UITex	13	ui\Image\Dungeon\DungeonImage\CanTuiHaiTing.UITex	0	ui\Image\Dungeon\DungeonImage\CanTuiHaiTing.UITex	0	瞿塘峡	宇文画 莫雨/穆玄英 血仆·宫溟	<text>text="璨翠海厅是白帝城地宫的一部分，宇文敌之女，宫傲义女，宇文画为此地之主。白帝城作为十二连环坞总舵，聚集了大量人数，日常消耗巨大，璨翠海厅的百草厅和饕餮厅就是供给总舵的药品和饮食的核心机构，说璨翠海厅是白帝城的后勤基地，亦不为过。神算多多此前算中一卦，推算龙脉线索将在此地显现。当多多与源明雅，叶琦菲来到这里时，消息被一些追查神算家族后人的江湖人得知，引发激战。而十大恶人之一的莫雨，为查找莫家家传宝图线索，孤身潜入白帝城。浩气盟少侠穆玄英为劝阻大哥莫雨在黑道上渐行渐远，追踪前来。璨翠海厅之中风云际会，杀机重重！" font=162</text>				90	安史之乱	1		3	35				1
224	2	100	100	100	5人英雄	天泣林	剑胆琴心	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	1	ui\Image\Dungeon\DungeonImage\tianqilin.UITex	0	ui\Image\Dungeon\Background\tianqilin.UITex	0	太原	看舞 崖剑 高力士					95	剑胆琴心			4	194	1	1	秘境内可以通过地字玖伍贰柒开启无双模式	
225	2	100	100	100	5人英雄	微山书院	剑胆琴心	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	2	ui\Image\Dungeon\DungeonImage\weishanshuyuan.UITex	0	ui\Image\Dungeon\Background\weishanshuyuan.UITex	0	长歌门	凤息颜 赵宫商 月侍弓					95	剑胆琴心			4	213	1	1	秘境内可以通过地字玖伍贰柒开启无双模式	
227	2	100	100	100	5人英雄	阴山圣泉	剑胆琴心	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	4	ui\Image\Dungeon\DungeonImage\yinshanshengquan.UITex	0	ui\Image\Dungeon\Background\yinshanshengquan.UITex	0	阴山大草原	秦秀 莫蕾 植尸将					95	剑胆琴心			4	216	1	1	秘境内可以通过地字玖伍贰柒开启无双模式	
228	2	100	100	100	5人英雄	梵空禅院	剑胆琴心	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	0	ui\Image\Dungeon\DungeonImage\fankongchanyuan.UITex	0	ui\Image\Dungeon\Background\fankongchanyuan.UITex	0	五台山	悟影 双雄剑意 幻影剑圣					95	剑胆琴心			4	214	1	1	秘境内可以通过地字玖伍贰柒开启无双模式	
229	2	100	100	100	5人英雄	引仙水榭	剑胆琴心	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	5	ui\Image\Dungeon\DungeonImage\yinxianshuixie.UITex	0	ui\Image\Dungeon\Background\yinxianshuixie.UITex	0	千岛湖	平花秀夜 剑姬阵 李倓与李复					95	剑胆琴心			4	215	1	1	秘境内可以通过地字玖伍贰柒开启无双模式	
230	3	95	95	95	25人英雄	永王行宫·花月别院	剑胆琴心	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	6	ui\Image\Dungeon\DungeonImage\huayuebieyuan.UITex	0	ui\Image\Dungeon\Background\huayuebieyuan.UITex	0	千岛湖	韩非池 莫雨 李白					95	剑胆琴心			4	215				1
231	3	95	95	95	25人英雄	永王行宫·仙侣庭园	剑胆琴心	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	3	ui\Image\Dungeon\DungeonImage\xianlvtingyuan.UITex	0	ui\Image\Dungeon\Background\xianlvtingyuan.UITex	0	千岛湖	屈焰阳 森九岚 李玚 仲虚念 李璘					95	剑胆琴心			4	215				1
234	3	95	95	95	10人挑战	永王行宫·仙侣庭园	剑胆琴心	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	3	ui\Image\Dungeon\DungeonImage\xianlvtingyuan.UITex	0	ui\Image\Dungeon\Background\xianlvtingyuan.UITex	0	千岛湖	屈焰阳 森九岚 李玚 仲虚念 李璘					95	剑胆琴心	1		4	215				1
235	3	95	95	95	10人挑战	永王行宫·花月别院	剑胆琴心	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	6	ui\Image\Dungeon\DungeonImage\huayuebieyuan.UITex	0	ui\Image\Dungeon\Background\huayuebieyuan.UITex	0	千岛湖	韩非池 莫雨 李白					95	剑胆琴心	1		4	215				1
236	3	95	95	95	25人挑战	永王行宫·仙侣庭园	剑胆琴心	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	3	ui\Image\Dungeon\DungeonImage\xianlvtingyuan.UITex	0	ui\Image\Dungeon\Background\xianlvtingyuan.UITex	0	千岛湖	屈焰阳 森九岚 李玚 仲虚念 李璘					95	剑胆琴心	1		4	215				1
237	3	95	95	95	25人挑战	永王行宫·花月别院	剑胆琴心	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITex	6	ui\Image\Dungeon\DungeonImage\huayuebieyuan.UITex	0	ui\Image\Dungeon\Background\huayuebieyuan.UITex	0	千岛湖	韩非池 莫雨 李白					95	剑胆琴心	1		4	215				1
240	3	100	100	100	10人普通	上阳宫·观风殿	风骨霸刀	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITEX	8	ui\Image\Dungeon\DungeonImage\guanfengdian.UITEX	0	ui\Image\Dungeon\Background\guangfengdian.UITEX	0	洛阳城北	沈眠风 柳绯君 月华 曹炎烈 独孤先生					95	风骨霸刀			4	239	1			
241	3	100	100	100	10人普通	上阳宫·双曜亭	风骨霸刀	ui\Image\Dungeon\BackgroundBar\ChangjingSmallBG_4.UITEX	9	ui\Image\Dungeon\DungeonImage\shuangyaoting.UITEX	0	ui\Image\Dungeon\Background\shuangyaoting.UITEX	0	洛阳城北	黑齿元佑 哥舒翰 安庆绪					95	风骨霸刀			4	239	1			
