SkillID	Level	IconID	Show	CombatShow	Formation	FormationCaster	PracticeID	SortOrder	Remark	Name	Desc	ShortDesc	SpecialDesc	KungfuDesc	HelpDesc	IsShowInNewSkill	CanDrag	SkillRelyOnShow	SkillRelyOnNotShow	IsShowNotLearn	IsHotkeyExitWhenForget	Buff	Debuff	BlackList	SimpleDesc	AutoSelectTarget
3089	0	3171	1	1	0	0	0	3	(3089) 雷震子	雷震子	消耗30点神机值，使目标<BUFF 3223 0 desc>，持续<BUFF 3223 0 time>。<TALENT 3278 1 若成功眩晕目标，则使目标受到的伤害提高15%><TALENT 3278 2 若成功眩晕目标，则使目标受到的伤害提高30%>		雷动九天，人神俱惊。													1
3090	0	3183	1	1	0	0	0	4	(3090) 迷神钉	迷神钉	消耗45点神机值，使非机甲类目标<BUFF 3224 0 desc>，持续<BUFF 3224 0 time>，该目标被任何伤害招式命中都会醒来。或<BUFF 3177 0 desc>，持续<BUFF 3177 0 time>，任何攻击招式都有50%的几率使目标恢复正常状态。		清影乱眼，迷魂夺魄。													1
3091	0	3173	1	1	0	0	0	5	(3091) 毒蒺藜	毒蒺藜	消耗20点神机值，使目标<BUFF 3226 0 desc>，持续<BUFF 3226 0 time>。		蒺藜载途，寸步难行。													
3092	0	3174	1	1	0	0	0	6	(3092) 梅花针	梅花针	若目标正在运功则进行打断，并使其<BUFF 3227 0 desc>，持续<BUFF 3227 0 time>。		梅花入喉，有口难言。													1
3093	0	3182	1	1	0	0	0	7	(3093) 暴雨梨花针	暴雨梨花针	消耗20点神机值，每0.5秒对目标造成<SUB 3227 0>外功伤害或<SUB 3228 0>毒性内功伤害，持续2.5秒。<TALENT 3280 1 会心率提高5%，会心伤害提高10%><TALENT 3280 2 会心率提高10%，会心伤害提高20%><TALENT 3270 1 “夺魄箭”连续命中同一个目标2次则打出目标破绽，使其5秒内化劲率降低10%且受到“暴雨梨花针”伤害时额外受到外功伤害><TALENT 3270 2 “夺魄箭”连续命中同一个目标2次则打出目标破绽，使其5秒内化劲率降低10%且受到“暴雨梨花针”伤害时额外受到外功伤害>	外功伤害：提高到<SUB 3227 0>，毒性内功伤害：提高到<SUB 3228 0>。	出必见血，空回不祥。													1
3094	0	3222	1	1	0	0	0	1	(3094) 心无旁骛	心无旁骛	回复全部神机值，并使自身<BUFF 3468 0 desc>，持续<BUFF 3468 0 time>。		神心断羁绊，罡风裂流云。													
3095	0	3168	1	1	0	0	0	2	(3095) 夺魄箭	夺魄箭	消耗35点神机值，对目标造成<SKILL PhysicsDamage>点(+<SKILLEx {D0} {SkillPhysicsAP}>)外功伤害，附加200%武器伤害。该招式消耗一枚弩箭。<TALENT 3265 1 神机值消耗降低3点><TALENT 3265 2 神机值消耗降低6点><TALENT 3270 1 7秒内命中同一个目标3次则打出目标破绽，使其5秒内化劲率降低10%且受到“暴雨梨花针”伤害时额外受到外功伤害><TALENT 3270 2 3.5秒内命中同一个目标2次则打出目标破绽，使其5秒内化劲率降低10%且受到“暴雨梨花针”伤害时额外受到外功伤害><TALENT 3274 1 伤害提高2%><TALENT 3274 2 伤害提高4%><TALENT 3274 3 伤害提高6%><TALENT 3273 1 每施展6次“夺魄箭”将使下一次“追命箭”无需运功><TALENT 3273 2 每施展3次“夺魄箭”将使下一次“追命箭”无需运功>	外功伤害：提高到<SKILL PhysicsDamage>点(+<SKILLEx {D0} {SkillPhysicsAP}>)。	夺魄一箭惊鬼神。													1
3096	0	3177	1	1	0	0	0	3	(3096) 追命箭	追命箭	消耗45点神机值，对目标造成<SKILL PhysicsDamage>点(+<SKILLEx {D0} {SkillPhysicsAP}>)外功伤害，附加300%武器伤害。该招式不产生任何威胁，需消耗一枚弩箭。<TALENT 3268 1 招式命中70%以上气血的目标额外造成35%伤害。在“浮光掠影”状态下，额外造成50%伤害><TALENT 3268 2 招式命中70%以上气血的目标额外造成70%伤害。在“浮光掠影”状态下，额外造成100%伤害><TALENT 3274 1 伤害提高2%><TALENT 3274 2 伤害提高4%><TALENT 3274 3 伤害提高6%>	外功伤害：提高到<SKILL PhysicsDamage>点(+<SKILLEx {D0} {SkillPhysicsAP}>)。	追命无回穷九泉。													1
3097	0	3172	1	1	0	0	0	4	(3097) 裂石弩	裂石弩	消耗45点神机值，对目标及其周围4尺内最多5个目标造成<SKILL PhysicsDamage>点(+<SKILLEx {D0} {SkillPhysicsAP}>)外功伤害，附加100%武器伤害。该招式消耗一枚弩箭。<TALENT 3267 1 伤害提高15%><TALENT 3267 2 伤害提高30%>	外功伤害：提高到<SKILL PhysicsDamage>点(+<SKILLEx {D0} {SkillPhysicsAP}>)。	裂石穿云不可挡。													1
3098	0	3178	1	1	0	0	0	5	(3098) 穿心弩	穿心弩	消耗30点神机值，使目标<BUFF 3195 0 desc>，并使目标<BUFF 3712 0 desc>(+<SKILLEx {D0} {TotalPhysicsAP 0.125}>)，持续<BUFF 3195 0 time>。该招式消耗一枚弩箭，可在移动中施展。	<BUFF 3195 0 desc>(+<SKILLEx {D0} {TotalPhysicsAP 0.125}>)	穿心洞腹怎能愈？													1
3099	0	3181	1	1	0	0	0	6	(3099) 卸元箭	卸元箭	消耗25点神机值，解除目标的阴性、阳性、毒性、混元气劲各两个。该招式消耗一枚弩箭。<TALENT 3492 1 调息时间降低3秒，神机值消耗降低5点><TALENT 3492 2 调息时间降低6秒，神机值消耗降低10点><TALENT 3492 3 调息时间降低9秒，神机值消耗降低15点>		卸元解益风云散。													1
3100	0	3179	1	1	0	0	0	7	(3100) 连环弩	连环弩	每1秒对目标发射一枚弩箭，一共发射3支。第一支箭造成<SUB 3183 0>外功伤害，第二支箭造成<SUB 3184 0>外功伤害，第三支箭造成<SUB 3185 0>外功伤害。每只箭额外附带100%武器伤害。若目标离自己小于15尺，则每枚箭都击退目标4尺。该招式免疫打断，消耗一枚弩箭。<TALENT 3274 1 伤害提高2%><TALENT 3274 2 伤害提高4%><TALENT 3274 3 伤害提高6%>	第一支箭的外功伤害提高到<SUB 3183 0>，第二支箭的外功伤害提高到<SUB 3184 0>，第三支箭的外功伤害提高到<SUB 3185 0>。	强弩连环敌难逃。								1					1
3101	0	3176	1	1	0	0	0	8	(3101) 逐星箭	逐星箭	消耗10点神机值，对目标造成<SUB 3187 0>外功伤害，附加100%武器伤害。距离目标越远会心率与会心伤害越高。当距离目标20尺以上时，使目标额外<BUFF 3202 0 desc>，持续<BUFF 3202 0 time>。该招式消耗一枚弩箭。<TALENT 3271 1 命中带有“化血镖”效果的目标，有100%几率刷新“化血镖”><TALENT 3274 1 伤害提高2%><TALENT 3274 2 伤害提高4%><TALENT 3274 3 伤害提高6%>		势若掣电逐飞星。								1					1
3103	0	3192	1	1	0	0	0	1	(3103) 飞星遁影	飞星遁影	消耗20点神机值，在脚下布置一个飞星遁影机关，机关存在30秒。当遇到危急情况时，可发动机关将自己立即牵引至机关处，去掉自身所有移动限制效果，同时获得3秒免疫控制效果（击退和被拉除外），有效距离35尺。该招式消耗一个机关。<TALENT 3288 1 发动机关后自身移动速度提高25%，持续4秒，并使下1次“蚀肌弹”瞬发。><TALENT 3288 2 发动机关后自身移动速度提高50%，持续4秒，并使下2次“蚀肌弹”瞬发。>		飞星入苍云，踪迹无可循。													
3104	0	3186	1	1	0	0	0	2	(3104) 断魂砂	断魂砂	消耗45点神机值，对目标造成<SKILL PoisonDamage>点(+<SKILLEx {D0} {SkillPoisonAP}>)毒性内功伤害，并使目标<BUFF 3229 0 desc>，持续<BUFF 3229 0 time>，若目标的内力值低于30%，则使减内力的剩余效果立即生效。该招式消耗一个机关。		毒沙卷长空，英雄空断魂。													1
3105	0	3187	1	1	0	0	0	1	(3105) 蚀肌弹	蚀肌弹	消耗30点神机值，对目标造成<SKILL PoisonDamage>点(+<SKILLEx {D0} {SkillPoisonAP}>)毒性内功伤害，附加100%武器伤害。该招式消耗一个机关。<TALENT 3287 1 命中带有“化血镖”效果的目标，将有5%几率使“化血镖”剩余伤害立即生效><TALENT 3287 2 命中带有“化血镖”效果的目标，将有10%几率使“化血镖”剩余伤害立即生效><TALENT 3287 3 命中带有“化血镖”效果的目标，将有15%几率使“化血镖”剩余伤害立即生效><TALENT 3289 1 伤害提高2%><TALENT 3289 2 伤害提高4%><TALENT 3289 3 伤害提高6%><TALENT 3279 1 “蚀肌弹”运功时间降低0.125秒，运功招式被击退的概率降低15%><TALENT 3279 2 “蚀肌弹”运功时间降低0.25秒，运功招式被击退的概率降低30%>		筋肉纷离散，毛骨森似寒。													1
3106	0	3188	1	1	0	0	0	3	(3106) 天女散花	天女散花	消耗35点神机值，对目标位置投掷天女散花机关，1秒后，机关触发，使目标点周围10尺内最多6个目标受到<SUB 3393 0>毒伤害。该招式消耗一个机关。		含沙射流影，吹蛊病行晖。													1
3107	0	3189	1	1	0	0	0	4	(3107) 鲲鹏铁爪	鲲鹏铁爪	消耗30点神机值，在目标点投掷一个鲲鹏铁爪机关。踩到机关的目标将被锁足，并将周围10尺范围内最多5个目标将立即被拉扯到机关所在点，之后机关爆炸，对周围4尺范围内的最多5个目标造成<SUB 3306 0>毒性内功伤害。该招式消耗一个机关。<TALENT 64081 1 伤害提高7.5%，命中时回复20点神机值><TALENT 64081 2 伤害提高15%，命中时回复40点神机值>		鲲鹏御劲风，铁爪抟碧空。													1
3108	0	3190	1	1	0	0	0	5	(3108) 天绝地灭	天绝地灭	消耗40点神机值，在目标点投掷一个天绝地灭陷阱，陷阱周围6尺范围内最多6个目标每3秒受到一次毒伤害。陷阱只能存在15秒。该招式消耗一个机关。<TALENT 3284 1 伤害提高10%><TALENT 3284 2 伤害提高20%>		乾坤已无色，天绝且地灭。													1
3109	0	3191	1	1	0	0	0	6	(3109) 千机变	千机变	消耗60点神机值，在脚下设置一个千机弩。千机弩可以变形成三种形态：1.连弩，能快速发射弩箭，25尺攻击范围，持续2分钟。2.重弩，攻速慢，伤害高，25尺攻击范围，持续2分钟。3.毒刹，范围伤害，10尺攻击范围，持续8秒。千机弩最多只能存在一个。该招式消耗一个机关。<TALENT 3282 1 连弩/重弩每次攻击使目标获得1层“烈火”效果持续6秒，“九宫飞星”套路的伤害招式命中6层的目标会造成眩晕效果，引爆造成轰雷伤害并卸除该效果><TALENT 3282 2 连弩/重弩每次攻击使目标获得1层“烈火”效果持续6秒，“九宫飞星”套路的伤害招式命中5层的目标会造成眩晕效果，引爆造成轰雷伤害并卸除该效果><TALENT 3282 3 连弩/重弩每次攻击使目标获得1层“烈火”效果持续6秒，“九宫飞星”套路的伤害招式命中4层的目标会造成眩晕效果，引爆造成轰雷伤害并卸除该效果>		千机变无穷，江湖任纵横。													1
3110	1	3193	1	1	0	0	0	7	(3110) 鬼斧神工	鬼斧神工	消耗20点神机值，为千机弩装填特殊弹药。使连弩或重弩下10次攻击的伤害大幅提高，连弩有25%的概率不消耗特殊弹药，持续<BUFF 3426 0 time>。与千机弩距离在4尺以内方可施展。<TALENT 3286 1 施展后使自身受到的伤害降低30%，内功基础攻击力提高50%，持续5秒><TALENT 3286 2 施展后使自身受到的伤害降低30%，内功基础攻击力提高50%，持续10秒>		鬼斧修奇器，神工不能伤。								1					
3111	0	3185	1	1	0	0	0	8	(3111) 暗藏杀机	暗藏杀机	消耗25点神机值，在目标点布置一个隐藏的遥控机关。机关存在60秒，最多同时存在3个。使用“图穷匕见”可立即将所有遥控机关引爆。该招式消耗一个机关。<TALENT 3289 1 伤害提高2%><TALENT 3289 2 伤害提高4%><TALENT 3289 3 伤害提高6%>		天刑降杀机，暗藏待良时。								1					1
3112	1	3197	1	1	0	0	0	1	(3112) 浮光掠影	浮光掠影	清除自身所有移动限制并伪装自己，使自己与环境相融令敌人无法觉察得到。伪装时免疫减速效果，持续60秒，起始5秒能以50%移动速度缓行，并且不受移动控制，之后55秒一旦移动将使伪装失效，另外若成功施放任何招式伪装也会失效。<TALENT 3266 1 “浮光掠影”状态下自身受到的伤害降低40%><TALENT 3269 1 “浮光掠影”效果消失后解除移动限制，并获得免疫移动限制、移动速度提高50%的效果，持续2秒><TALENT 3269 2 “浮光掠影”效果消失后解除移动限制，并获得免疫移动限制、移动速度提高50%的效果，持续4秒>		浮光跃金池，掠影离绝地。													
3113	0	3196	1	1	0	0	0	1	(3113) 钻心刺骨	钻心刺骨	消耗20点神机值，对目标造成<SUB 3218 0>外功伤害或<SUB 3219 0>毒性内功伤害，并使目标<BUFF 3216 1 desc>，持续<BUFF 3216 1 time>。	外功伤害：提高到<SUB 3218 0>，毒性内功伤害：提高到<SUB 3219 0>。	十步杀一人，千里不留行。													1
3114	0	3195	1	1	0	0	0	3	(3114) 惊鸿游龙	惊鸿游龙	自身躲闪率提高45%，受到的内功伤害降低45%，持续10秒。<TALENT 3269 1 躲闪率提高至55%><TALENT 3269 2 躲闪率提高至65%><TALENT 3285 1 每成功躲闪一次攻击可恢复自身3%气血，最多触发3次><TALENT 3285 2 每成功躲闪一次攻击可恢复自身6%气血，最多触发3次><TALENT 3285 3 每成功躲闪一次攻击可恢复自身9%气血，最多触发3次>		翩飞若惊鸿，腾挪若游龙。													
3115	0	3198	1	1	0	0	0	1	(3115) 荆天棘地	荆天棘地	消耗15点神机值，对面前敌人发射一个荆棘机关，使其受到<SUB 3220 0>外功伤害或<SUB 3221 0>毒性内功伤害，若目标为侠士，则使其<BUFF 3215 0 desc>，持续6秒。该招式消耗一个机关。	外功伤害伤害：提高到<SUB 3220 0>，毒性内功伤害：提高到<SUB 3221 0>。	荆天不可上，棘地难寸进。													
3116	0	3199	1	1	0	0	0	5	(3116) 子母飞爪之子爪	子母飞爪·子	消耗40点神机值，向一名队友目标投掷子母飞爪·子钩，子钩能将该队友立即牵引到自己身旁，同时去除队友的锁足、定身、眩晕状态。<TALENT 3283 1 施展后使队友和自身免疫移动限制（击退和被拉除外），持续2秒><TALENT 3283 2 施展后使队友和自身免疫移动限制（击退和被拉除外），持续4秒>		岂曰无情？与子同心。													
3117	0	3200	1	1	0	0	0	6	(3117) 子母飞爪之母爪	子母飞爪·母	消耗40点神机值，向一名队友目标投掷子母飞爪·母钩，母钩能将自己立即牵引到队友身旁，同时去除自身的锁足状态。<TALENT 3283 1 施展后使队友和自身免疫移动限制（击退和被拉除外），持续2秒><TALENT 3283 2 施展后使队友和自身免疫移动限制（击退和被拉除外），持续4秒>		岂曰无义？与子同生。													
3118	0	3201	1	1	0	0	0	7	(3118) 鸟翔碧空	鸟翔碧空	突破内功限制，能够在空中再次跳跃，持续<BUFF 3217 0 time>。		孤鸟翔碧空，悠然赏银汉。													
3121	1	14	1	1	0	0	0	1	(3121) 普通攻击-弓攻击	罡风镖法	需装备唐门内功。威力来自于你手上的武器。		唐门弟子独有的镖法													
3128	1	13	1	1	0	0	0	1	(3128) 鸿雁_花间游	花间游	测试技能															
3129	1	13	1	1	0	0	0	1	(3129) 鸿雁_鸿雁曲	鸿雁曲	测试技能															
3130	1	13	1	1	0	0	0	1	(3130) 御风_剜心剑	剜心剑	测试技能															
3131	1	13	1	1	0	0	0	1	(3131) 御风_断脉剑	断脉剑	测试技能															
3132	1	13	1	1	0	0	0	1	(3132) 御风_御风剑	御风剑	测试技能															
3134	1	13	1	1	0	0	0	1	(3134) 织炎断尘_织炎断尘	织炎断尘	测试技能															
3135	1	13	1	1	0	0	0	1	(3135) 织炎断尘_云飞玉皇	云飞玉皇	测试技能															
3137	1	13	1	1	0	0	0	1	(3137) 鸣雷惊蛰_千丝	千丝	测试技能															
3139	1	13	1	1	0	0	0	1	(3139) 鸣雷惊蛰_鸣雷惊蛰	鸣雷惊蛰	测试技能															
3140	1	13	1	1	0	0	0	1	(3140) 碎魂_穿云	穿云	测试技能															
3141	1	13	1	1	0	0	0	1	(3141) 碎魂_龙牙	龙牙	测试技能															
3143	1	13	1	1	0	0	0	1	(3143) 碎魂_战八方	狂战八方	测试技能															
3145	1	13	1	1	0	0	0	1	(3145) 摧城_穿	穿	测试技能															
3149	1	13	1	1	0	0	0	1	(3149) 吞吴_霸刀天极	霸刀天极	霸刀天极															
3150	1	13	1	1	0	0	0	1	(3150) 吞吴_人刀合一	人刀合一	人刀合一															
3151	1	13	1	1	0	0	0	1	(3151) 吞吴_龙行八荒斩	龙行八荒斩	龙行八荒斩															
3152	1	13	1	1	0	0	0	1	(3152) 鸿雁_花间游_扇形AOE	花间游	测试技能															
3153	1	13	1	1	0	0	0	1	(3153) 碧落_商阳指	商阳指	商阳指															
3154	1	13	1	1	0	0	0	1	(3154) 碧落_商阳指_AOE	商阳指	商阳指															
3157	1	13	1	1	0	0	0	1	(3157) 御风_断脉剑_自伤	断脉	测试技能															
3159	1	13	1	1	0	0	0	1	(3159) 织炎断尘_鹤归孤山_远距离	鹤归孤山	测试技能															
3160	1	13	1	1	0	0	0	1	(3160) 织炎断尘_鹤归孤山_近距离	鹤归孤山	测试技能															
3161	1	13	1	1	0	0	0	1	(3161) 织炎断尘_云飞玉皇_近距离	云飞玉皇	测试技能															
3162	1	13	1	1	0	0	0	1	(3162) 碧落_玉石俱焚	玉石俱焚	玉石俱焚															
3164	1	13	1	1	0	0	0	1	(3164) 浴凰_蛇影	蛇影	测试技能															
3166	1	13	1	1	0	0	0	1	(3166) 浴凰_凤鸣千里_伤害	凤鸣千里	测试技能															
3168	1	13	1	1	0	0	0	1	(3168) 钻心刺骨秘籍_第二次伤害	钻心刺骨	测试技能															
3172	1	13	1	1	0	0	0	1	(3172) 碧落_兰摧玉折	兰摧玉折	兰摧玉折															
3173	1	13	1	1	0	0	0	1	(3173) 碧落_阳明指	阳明指	阳明指															
3175	1	13	1	1	0	0	0	1	(3175) 玉清玄明_三才化生	三才化生	三才化生															
3176	1	13	1	1	0	0	0	1	(3176) 摧城_突_AOE	突	测试技能															
3177	1	13	1	1	0	0	0	1	(3177) 玉清玄明_玉清诀	玉清诀	玉清诀															
3178	1	13	1	1	0	0	0	1	(3178) 玉清玄明_两仪化形	两仪化形	两仪化形															
3179	1	13	1	1	0	0	0	1	(3179) 玉清玄明_玉清诀_读条表现	玉清诀	玉清诀															
3180	1	13	1	1	0	0	0	1	(3180) 白衣焚天_罗汉金身	罗汉金身	罗汉金身															
3181	1	13	1	1	0	0	0	1	(3181) 白衣焚天_横扫六合	横扫六合	横扫六合															
3182	1	13	1	1	0	0	0	1	(3182) 白衣焚天_降魔伏法	降魔伏法	降魔伏法															
3183	0	13	1	1	0	0	0	1	(3183) 连环弩_子技能_1级	连环弩	<SKILL PhysicsDamage>点(+<SKILLEx {D0} {SkillPhysicsAP}>)															
3184	0	13	1	1	0	0	0	1	(3184) 连环弩_子技能_2级	连环弩	<SKILL PhysicsDamage>点(+<SKILLEx {D0} {SkillPhysicsAP}>)															
3185	0	13	1	1	0	0	0	1	(3185) 连环弩_子技能_3级	连环弩	<SKILL PhysicsDamage>点(+<SKILLEx {D0} {SkillPhysicsAP}>)															
3187	0	13	1	1	0	0	0	1	(3187) 逐星箭_子技能_1级	逐星箭	<SKILL PhysicsDamage>点(+<SKILLEx {D0} {SkillPhysicsAP}>)															
3188	0	13	1	1	0	0	0	1	(3188) 逐星箭_子技能_2级	逐星箭	<SKILL PhysicsDamage>															
3189	0	13	1	1	0	0	0	1	(3189) 逐星箭_子技能_3级	逐星箭	<SKILL PhysicsDamage>															
3190	0	13	1	1	0	0	0	1	(3190) 逐星箭_子技能_4级	逐星箭	<SKILL PhysicsDamage>															
3191	0	13	1	1	0	0	0	1	(3191) 逐星箭_子技能_5级	逐星箭	<SKILL PhysicsDamage>															
3192	1	13	1	1	0	0	0	1	(3192) 龙木金藤_冰冻三尺	冰冻三尺	冰冻三尺															
3193	1	13	1	1	0	0	0	1	(3193) 龙木金藤_火云盖天	火云盖天	火云盖天															
3194	1	13	1	1	0	0	0	1	(3194) 龙木金藤_火云盖天_AOE	火云盖天	火云盖天															
3196	1	13	1	1	0	0	0	1	(3196) 龙木金藤_千弥万业	千弥万业	千弥万业															
3197	1	13	1	1	0	0	0	1	(3197) 幽月乱花_血战十式	血战十式	血战十式															
3198	1	13	1	1	0	0	0	1	(3198) 幽月乱花_剑灵寰宇	剑灵寰宇	剑灵寰宇															
3199	1	13	1	1	0	0	0	1	(3199) 幽月乱花_绛唇珠袖	绛唇珠袖	绛唇珠袖															
3200	1	13	1	1	0	0	0	1	(3200) 幽月乱花_剑气长江	剑气长江	剑气长江															
3201	1	13	1	1	0	0	0	1	(3201) 碎魂_战八方_AOE	狂战八方	测试技能															
3202	1	13	1	1	0	0	0	1	(3202) 轻离_王母挥袂	王母挥袂	王母挥袂															
3203	1	13	1	1	0	0	0	1	(3203) 轻离_剑神无我	剑神无我	剑神无我															
3204	1	328	1	1	0	0	0	1	(3204) 基本属性	穿杨	气血最大值提高102点，外功破防提高15点，外功命中等级提高14点，化劲率提高10%。															
3204	2	328	1	1	0	0	0	1	(3204) 基本属性	穿杨	气血最大值提高215点，外功破防提高22点，外功命中等级提高20点，化劲率提高10%。															
3204	3	328	1	1	0	0	0	1	(3204) 基本属性	穿杨	气血最大值提高536点，外功破防提高28点，外功命中等级提高25点，化劲率提高10%。															
3204	4	328	1	1	0	0	0	1	(3204) 基本属性	穿杨	气血最大值提高798点，外功破防提高34点，外功命中等级提高31点，化劲率提高10%。															
3204	5	328	1	1	0	0	0	1	(3204) 基本属性	穿杨	气血最大值提高1060点，外功破防提高40点，外功命中等级提高37点，化劲率提高10%。															
3204	6	328	1	1	0	0	0	1	(3204) 基本属性	穿杨	气血最大值提高1322点，外功破防提高53点，外功命中等级提高48点，化劲率提高10%。															
3204	7	328	1	1	0	0	0	1	(3204) 基本属性	穿杨	气血最大值提高1584点，外功破防提高65点，外功命中等级提高59点，内外功防御等级提高100点，化劲率提高10%。															
3204	8	328	1	1	0	0	0	1	(3204) 基本属性	穿杨	气血最大值提高2113点，外功破防提高152点，外功命中等级提高138点，内外功防御等级提高200点，化劲率提高20%。															
3206	1	13	1	1	0	0	0	1	(3206) 轻离_剑破虚空	剑破虚空	剑破虚空															
3210	1	344	1	1	0	0	0	2	(3210) 默认属性	凝神	每点力道额外增加1.65点外功攻击，每秒恢复10点神机值，该效果为固定效果，不受其他效果影响。															
3211	1	328	1	1	0	0	0	1	(3211) 基本属性	惊魄	气血最大值提高50点，外功命中等级提高12点，外功会心等级提高9点，内功防御等级提高6点，化劲率提高10%。															
3211	2	328	1	1	0	0	0	1	(3211) 基本属性	惊魄	气血最大值提高59点，外功命中等级提高16点，外功会心等级提高12点，内功防御等级提高8点，化劲率提高10%。															
3211	3	328	1	1	0	0	0	1	(3211) 基本属性	惊魄	气血最大值提高264点，外功命中等级提高21点，外功会心等级提高16点，内功防御等级提高11点，化劲率提高10%。															
3211	4	328	1	1	0	0	0	1	(3211) 基本属性	惊魄	气血最大值提高426点，外功命中等级提高26点，外功会心等级提高19点，内功防御等级提高13点，化劲率提高10%。															
3211	5	328	1	1	0	0	0	1	(3211) 基本属性	惊魄	气血最大值提高588点，外功命中等级提高31点，外功会心等级提高23点，内功防御等级提高15点，化劲率提高10%。															
3211	6	328	1	1	0	0	0	1	(3211) 基本属性	惊魄	气血最大值提高750点，外功命中等级提高40点，外功会心等级提高30点，内功防御等级提高20点，化劲率提高10%。															
3211	7	328	1	1	0	0	0	1	(3211) 基本属性	惊魄	气血最大值提高912点，外功命中等级提高49点，外功会心等级提高37点，内功防御等级提高125点，外功防御等级提高100点，化劲率提高10%。															
3211	8	328	1	1	0	0	0	1	(3211) 基本属性	惊魄	气血最大值提高2113点，外功命中等级提高115点，外功会心等级提高86点，内功防御等级提高258点，外功防御等级提高200点，化劲率提高20%。															
3212	1	342	1	1	0	0	0	2	(3212) 默认属性	聚魂	每点元气额外增加2.5点毒性内功攻击，0.08点外功会心等级，每秒恢复10点神机值，该效果为固定效果，不受其他效果影响。															
3215	0	13	1	1	0	0	0	1	(3215) 荻花圣殿_远程攻击	攻击	测试技能															
3216	1	3145	1	1	0	1	0	1	(3216) 唐门外功阵法施放	流星赶月阵	需至少一名队友在身边，结阵。															
3217	1	3153	1	1	0	1	0	1	(3217) 唐门内功阵法施放	千机百变阵	需至少一名队友在身边，结阵。															
3218	0	13	1	1	0	0	0	1	(3218) 钻心刺骨_外功	钻心刺骨	<SKILL PhysicsDamage>点(+<SKILLEx {D0} {SkillPhysicsAP}>)															
3219	0	13	1	1	0	0	0	1	(3219) 钻心刺骨_内功	钻心刺骨	<SKILL PoisonDamage>点(+<SKILLEx {D0} {SkillPoisonAP}>)															
3220	0	13	1	1	0	0	0	1	(3220) 荆天棘地_外功	荆天棘地	<SKILL PhysicsDamage>点(+<SKILLEx {D0} {SkillPhysicsAP}>)															
3221	0	13	1	1	0	0	0	1	(3221) 荆天棘地_内功	荆天棘地	<SKILL PoisonDamage>点(+<SKILLEx {D0} {SkillPoisonAP}>)															
3222	0	13	1	1	0	0	0	1	(3222) 孔雀翎_外功	孔雀翎	<SKILL PhysicsDamage>点(+<SKILLEx {D0} {SkillPhysicsAP}>)															
3223	0	13	1	1	0	0	0	1	(3223) 孔雀翎_内功	孔雀翎	<SKILL PoisonDamage>点(+<SKILLEx {D0} {SkillPoisonAP}>)															
3224	0	13	1	1	0	0	0	1	(3224) 孔雀翎_外功_子技能	孔雀翎	测试技能															
3225	0	13	1	1	0	0	0	1	(3225) 孔雀翎_内功_子技能	孔雀翎	测试技能															
3227	0	13	1	1	0	0	0	1	(3227) 暴雨梨花针_外功	暴雨梨花针	<SKILL PhysicsDamage>点(+<SKILLEx {D0} {SkillPhysicsAP}>)															
3228	0	13	1	1	0	0	0	1	(3228) 暴雨梨花针_内功	暴雨梨花针	<SKILL PoisonDamage>点(+<SKILLEx {D0} {SkillPoisonAP}>)															
3229	0	13	1	1	0	0	0	1	(3229) 荻花圣殿_9号BOSS_狂蟒之怒_剧牙猛毒_释放	剧牙猛毒	测试技能															
3231	0	13	1	1	0	0	0	1	(3231) 柳惊涛_霸刀无极	霸刀无极	霸刀无极															
3232	0	13	1	1	0	0	0	1	(3232) 柳惊涛_雄霸千秋	雄霸千秋	雄霸千秋															
3233	0	13	1	1	0	0	0	1	(3233) 柳惊涛_气吞山河	气吞山河	气吞山河															
3234	0	13	1	1	0	0	0	1	(3234) 柳惊涛_普通攻击	攻击	攻击															
3235	0	13	1	1	0	0	0	1	(3235) 小型机甲人_手舞足蹈	手舞足蹈	手舞足蹈															
3236	0	13	1	1	0	0	0	1	(3236) 骰子机关_五行·炎火	五行·炎火	五行·炎火															
3237	0	13	1	1	0	0	0	1	(3237) 骰子机关_五行·若水	五行·若水	五行·若水															
3238	0	13	1	1	0	0	0	1	(3238) 骰子机关_五行·后土	五行·后土	五行·后土															
3241	0	13	1	1	0	0	0	1	(3241) 骰子机关_五行·青木	五行·青木	五行·青木															
3242	0	13	1	1	0	0	0	1	(3242) 骰子机关_五行·砺金	五行·砺金	五行·砺金															
3243	0	13	1	1	0	0	0	1	(3243) 机甲龙·白_毒流	毒流	毒流															
3244	0	13	1	1	0	0	0	1	(3244) 机甲龙·白_炎流	炎流	炎流															
3245	0	13	1	1	0	0	0	1	(3245) 飞行机关_攻击	攻击	攻击															
3246	0	13	1	1	0	0	0	1	(3246) 蒸汽喷泉_喷射	喷射	喷射															
3248	1	13	1	1	0	0	0	1	(3248) 天雷_自爆	自爆	自爆															
3248	2	13	1	1	0	0	0	1	(3248) 天雷_自爆	自爆	自爆															
3249	1	13	1	1	0	0	0	1	(3249) 地刺机关_地刺	地刺	地刺															
3249	2	13	1	1	0	0	0	1	(3249) 地刺机关_地刺	地刺	地刺															
3250	0	13	1	1	0	0	0	1	(3250) 汉唐_箭雨潇潇	箭雨潇潇	箭雨潇潇															
3251	0	13	1	1	0	0	0	1	(3251) 汉唐_双龙吐珠	双龙吐珠	双龙土珠															
